Date,Trading Method.,Purchase ID,Asset Alloc.,Asset,Amount($),Asset price,#,Timeframe
01/01/2020,oneoff-rebal.,73.0.cb,73,cbonds,25000.0,77.58,322,1
01/01/2020,oneoff-rebal.,73.0.sb,73,sbonds,60000.0,253.28,236,1
01/01/2020,oneoff-rebal.,73.0.go,73,gold,0.0,143.95,0,1
01/01/2020,oneoff-rebal.,73.0.ca,73,cash,0.0,1,0,1
15/01/2020,oneoff-rebal.,73.0.ST,73,stocks,15151.29,196.77,76,1
15/01/2020,oneoff-rebal.,73.0.CB,73,cbonds,25273.78,78.49,319,1
15/01/2020,oneoff-rebal.,73.0.SB,73,sbonds,59875.560000000005,253.71,237,1
15/01/2020,oneoff-rebal.,73.0.GO,73,gold,0.0,146.54,0,1
15/01/2020,oneoff-rebal.,73.0.CA,73,cash,0,1,0,1
01/01/2020,oneoff-rebal.,74.0.st,74,stocks,15000.0,194.59,77,1
01/01/2020,oneoff-rebal.,74.0.cb,74,cbonds,20000.0,77.58,257,1
01/01/2020,oneoff-rebal.,74.0.sb,74,sbonds,65000.0,253.28,256,1
01/01/2020,oneoff-rebal.,74.0.go,74,gold,0.0,143.95,0,1
01/01/2020,oneoff-rebal.,74.0.ca,74,cash,0.0,1,0,1
15/01/2020,oneoff-rebal.,74.0.ST,74,stocks,15151.29,196.77,76,1
15/01/2020,oneoff-rebal.,74.0.CB,74,cbonds,20171.93,78.49,255,1
15/01/2020,oneoff-rebal.,74.0.SB,74,sbonds,64949.76,253.71,256,1
15/01/2020,oneoff-rebal.,74.0.GO,74,gold,0.0,146.54,0,1
15/01/2020,oneoff-rebal.,74.0.CA,74,cash,0,1,0,1
01/01/2020,oneoff-rebal.,75.0.st,75,stocks,15000.0,194.59,77,1
01/01/2020,oneoff-rebal.,75.0.cb,75,cbonds,15000.0,77.58,193,1
01/01/2020,oneoff-rebal.,75.0.sb,75,sbonds,70000.0,253.28,276,1
01/01/2020,oneoff-rebal.,75.0.go,75,gold,0.0,143.95,0,1
01/01/2020,oneoff-rebal.,75.0.ca,75,cash,0.0,1,0,1
15/01/2020,oneoff-rebal.,75.0.ST,75,stocks,15151.29,196.77,76,1
15/01/2020,oneoff-rebal.,75.0.CB,75,cbonds,15148.57,78.49,191,1
15/01/2020,oneoff-rebal.,75.0.SB,75,sbonds,70023.96,253.71,276,1
15/01/2020,oneoff-rebal.,75.0.GO,75,gold,0.0,146.54,0,1
15/01/2020,oneoff-rebal.,75.0.CA,75,cash,0,1,0,1
01/01/2020,oneoff-rebal.,76.0.st,76,stocks,15000.0,194.59,77,1
01/01/2020,oneoff-rebal.,76.0.cb,76,cbonds,10000.0,77.58,128,1
01/01/2020,oneoff-rebal.,76.0.sb,76,sbonds,75000.0,253.28,296,1
01/01/2020,oneoff-rebal.,76.0.go,76,gold,0.0,143.95,0,1
01/01/2020,oneoff-rebal.,76.0.ca,76,cash,0.0,1,0,1
15/01/2020,oneoff-rebal.,76.0.ST,76,stocks,15151.29,196.77,76,1
15/01/2020,oneoff-rebal.,76.0.CB,76,cbonds,10046.72,78.49,127,1
15/01/2020,oneoff-rebal.,76.0.SB,76,sbonds,75098.16,253.71,296,1
15/01/2020,oneoff-rebal.,76.0.GO,76,gold,0.0,146.54,0,1
15/01/2020,oneoff-rebal.,76.0.CA,76,cash,0,1,0,1
01/01/2020,oneoff-rebal.,77.0.st,77,stocks,15000.0,194.59,77,1
01/01/2020,oneoff-rebal.,77.0.cb,77,cbonds,5000.0,77.58,64,1
01/01/2020,oneoff-rebal.,77.0.sb,77,sbonds,80000.0,253.28,315,1
01/01/2020,oneoff-rebal.,77.0.go,77,gold,0.0,143.95,0,1
01/01/2020,oneoff-rebal.,77.0.ca,77,cash,0.0,1,0,1
15/01/2020,oneoff-rebal.,77.0.ST,77,stocks,15151.29,196.77,76,1
15/01/2020,oneoff-rebal.,77.0.CB,77,cbonds,5023.36,78.49,63,1
15/01/2020,oneoff-rebal.,77.0.SB,77,sbonds,79918.65000000001,253.71,315,1
15/01/2020,oneoff-rebal.,77.0.GO,77,gold,0.0,146.54,0,1
15/01/2020,oneoff-rebal.,77.0.CA,77,cash,0,1,0,1
01/01/2020,oneoff-rebal.,78.0.st,78,stocks,15000.0,194.59,77,1
01/01/2020,oneoff-rebal.,78.0.cb,78,cbonds,0.0,77.58,0,1
01/01/2020,oneoff-rebal.,78.0.sb,78,sbonds,85000.0,253.28,335,1
01/01/2020,oneoff-rebal.,78.0.go,78,gold,0.0,143.95,0,1
01/01/2020,oneoff-rebal.,78.0.ca,78,cash,0.0,1,0,1
15/01/2020,oneoff-rebal.,78.0.ST,78,stocks,15151.29,196.77,76,1
15/01/2020,oneoff-rebal.,78.0.CB,78,cbonds,0.0,78.49,0,1
15/01/2020,oneoff-rebal.,78.0.SB,78,sbonds,84992.85,253.71,335,1
15/01/2020,oneoff-rebal.,78.0.GO,78,gold,0.0,146.54,0,1
15/01/2020,oneoff-rebal.,78.0.CA,78,cash,0,1,0,1
01/01/2020,oneoff-rebal.,79.0.st,79,stocks,20000.0,194.59,102,1
01/01/2020,oneoff-rebal.,79.0.cb,79,cbonds,80000.0,77.58,1031,1
01/01/2020,oneoff-rebal.,79.0.sb,79,sbonds,0.0,253.28,0,1
01/01/2020,oneoff-rebal.,79.0.go,79,gold,0.0,143.95,0,1
01/01/2020,oneoff-rebal.,79.0.ca,79,cash,0.0,1,0,1
15/01/2020,oneoff-rebal.,79.0.ST,79,stocks,20070.54,196.77,102,1
15/01/2020,oneoff-rebal.,79.0.CB,79,cbonds,80923.18999999999,78.49,1029,1
15/01/2020,oneoff-rebal.,79.0.SB,79,sbonds,0.0,253.71,0,1
15/01/2020,oneoff-rebal.,79.0.GO,79,gold,0.0,146.54,0,1
15/01/2020,oneoff-rebal.,79.0.CA,79,cash,0,1,0,1
01/01/2020,oneoff-rebal.,80.0.st,80,stocks,20000.0,194.59,102,1
01/01/2020,oneoff-rebal.,80.0.cb,80,cbonds,75000.0,77.58,966,1
01/01/2020,oneoff-rebal.,80.0.sb,80,sbonds,5000.0,253.28,19,1
01/01/2020,oneoff-rebal.,80.0.go,80,gold,0.0,143.95,0,1
01/01/2020,oneoff-rebal.,80.0.ca,80,cash,0.0,1,0,1
15/01/2020,oneoff-rebal.,80.0.ST,80,stocks,20070.54,196.77,102,1
15/01/2020,oneoff-rebal.,80.0.CB,80,cbonds,75821.34,78.49,962,1
15/01/2020,oneoff-rebal.,80.0.SB,80,sbonds,4820.49,253.71,19,1
15/01/2020,oneoff-rebal.,80.0.GO,80,gold,0.0,146.54,0,1
15/01/2020,oneoff-rebal.,80.0.CA,80,cash,0,1,0,1
01/01/2020,oneoff-rebal.,81.0.st,81,stocks,20000.0,194.59,102,1
01/01/2020,oneoff-rebal.,81.0.cb,81,cbonds,70000.0,77.58,902,1
01/01/2020,oneoff-rebal.,81.0.sb,81,sbonds,10000.0,253.28,39,1
01/01/2020,oneoff-rebal.,81.0.go,81,gold,0.0,143.95,0,1
01/01/2020,oneoff-rebal.,81.0.ca,81,cash,0.0,1,0,1
15/01/2020,oneoff-rebal.,81.0.ST,81,stocks,20070.54,196.77,102,1
15/01/2020,oneoff-rebal.,81.0.CB,81,cbonds,70797.98,78.49,898,1
15/01/2020,oneoff-rebal.,81.0.SB,81,sbonds,9894.69,253.71,39,1
15/01/2020,oneoff-rebal.,81.0.GO,81,gold,0.0,146.54,0,1
15/01/2020,oneoff-rebal.,81.0.CA,81,cash,0,1,0,1
01/01/2020,oneoff-rebal.,82.0.st,82,stocks,20000.0,194.59,102,1
01/01/2020,oneoff-rebal.,82.0.cb,82,cbonds,65000.0,77.58,837,1
01/01/2020,oneoff-rebal.,82.0.sb,82,sbonds,15000.0,253.28,59,1
01/01/2020,oneoff-rebal.,82.0.go,82,gold,0.0,143.95,0,1
01/01/2020,oneoff-rebal.,82.0.ca,82,cash,0.0,1,0,1
15/01/2020,oneoff-rebal.,82.0.ST,82,stocks,20070.54,196.77,102,1
15/01/2020,oneoff-rebal.,82.0.CB,82,cbonds,65696.12999999999,78.49,834,1
15/01/2020,oneoff-rebal.,82.0.SB,82,sbonds,14968.890000000001,253.71,59,1
15/01/2020,oneoff-rebal.,82.0.GO,82,gold,0.0,146.54,0,1
15/01/2020,oneoff-rebal.,82.0.CA,82,cash,0,1,0,1
01/01/2020,oneoff-rebal.,83.0.st,83,stocks,20000.0,194.59,102,1
01/01/2020,oneoff-rebal.,83.0.cb,83,cbonds,60000.0,77.58,773,1
01/01/2020,oneoff-rebal.,83.0.sb,83,sbonds,20000.0,253.28,78,1
01/01/2020,oneoff-rebal.,83.0.go,83,gold,0.0,143.95,0,1
01/01/2020,oneoff-rebal.,83.0.ca,83,cash,0.0,1,0,1
15/01/2020,oneoff-rebal.,83.0.ST,83,stocks,20070.54,196.77,102,1
15/01/2020,oneoff-rebal.,83.0.CB,83,cbonds,60672.77,78.49,768,1
15/01/2020,oneoff-rebal.,83.0.SB,83,sbonds,19789.38,253.71,79,1
15/01/2020,oneoff-rebal.,83.0.GO,83,gold,0.0,146.54,0,1
15/01/2020,oneoff-rebal.,83.0.CA,83,cash,0,1,0,1
01/01/2020,oneoff-rebal.,84.0.st,84,stocks,20000.0,194.59,102,1
01/01/2020,oneoff-rebal.,84.0.cb,84,cbonds,55000.00000000001,77.58,708,1
01/01/2020,oneoff-rebal.,84.0.sb,84,sbonds,25000.0,253.28,98,1
01/01/2020,oneoff-rebal.,84.0.go,84,gold,0.0,143.95,0,1
01/01/2020,oneoff-rebal.,84.0.ca,84,cash,0.0,1,0,1
15/01/2020,oneoff-rebal.,84.0.ST,84,stocks,20070.54,196.77,102,1
15/01/2020,oneoff-rebal.,84.0.CB,84,cbonds,55570.92,78.49,704,1
15/01/2020,oneoff-rebal.,84.0.SB,84,sbonds,24863.58,253.71,99,1
15/01/2020,oneoff-rebal.,84.0.GO,84,gold,0.0,146.54,0,1
15/01/2020,oneoff-rebal.,84.0.CA,84,cash,0,1,0,1
01/01/2020,oneoff-rebal.,85.0.st,85,stocks,20000.0,194.59,102,1
01/01/2020,oneoff-rebal.,85.0.cb,85,cbonds,50000.0,77.58,644,1
01/01/2020,oneoff-rebal.,85.0.sb,85,sbonds,30000.0,253.28,118,1
01/01/2020,oneoff-rebal.,85.0.go,85,gold,0.0,143.95,0,1
01/01/2020,oneoff-rebal.,85.0.ca,85,cash,0.0,1,0,1
15/01/2020,oneoff-rebal.,85.0.ST,85,stocks,20070.54,196.77,102,1
15/01/2020,oneoff-rebal.,85.0.CB,85,cbonds,50547.56,78.49,640,1
15/01/2020,oneoff-rebal.,85.0.SB,85,sbonds,29937.780000000002,253.71,118,1
15/01/2020,oneoff-rebal.,85.0.GO,85,gold,0.0,146.54,0,1
15/01/2020,oneoff-rebal.,85.0.CA,85,cash,0,1,0,1
01/01/2020,oneoff-rebal.,86.0.st,86,stocks,20000.0,194.59,102,1
01/01/2020,oneoff-rebal.,86.0.cb,86,cbonds,45000.0,77.58,580,1
01/01/2020,oneoff-rebal.,86.0.sb,86,sbonds,35000.0,253.28,138,1
01/01/2020,oneoff-rebal.,86.0.go,86,gold,0.0,143.95,0,1
01/01/2020,oneoff-rebal.,86.0.ca,86,cash,0.0,1,0,1
15/01/2020,oneoff-rebal.,86.0.ST,86,stocks,20070.54,196.77,102,1
15/01/2020,oneoff-rebal.,86.0.CB,86,cbonds,45524.2,78.49,576,1
15/01/2020,oneoff-rebal.,86.0.SB,86,sbonds,35011.98,253.71,138,1
15/01/2020,oneoff-rebal.,86.0.GO,86,gold,0.0,146.54,0,1
15/01/2020,oneoff-rebal.,86.0.CA,86,cash,0,1,0,1
01/01/2020,oneoff-rebal.,87.0.st,87,stocks,20000.0,194.59,102,1
01/01/2020,oneoff-rebal.,87.0.cb,87,cbonds,40000.0,77.58,515,1
01/01/2020,oneoff-rebal.,87.0.sb,87,sbonds,40000.0,253.28,157,1
01/01/2020,oneoff-rebal.,87.0.go,87,gold,0.0,143.95,0,1
01/01/2020,oneoff-rebal.,87.0.ca,87,cash,0.0,1,0,1
15/01/2020,oneoff-rebal.,87.0.ST,87,stocks,20070.54,196.77,101,1
15/01/2020,oneoff-rebal.,87.0.CB,87,cbonds,40422.35,78.49,511,1
15/01/2020,oneoff-rebal.,87.0.SB,87,sbonds,39832.47,253.71,158,1
15/01/2020,oneoff-rebal.,87.0.GO,87,gold,0.0,146.54,0,1
15/01/2020,oneoff-rebal.,87.0.CA,87,cash,0,1,0,1
01/01/2020,oneoff-rebal.,88.0.st,88,stocks,20000.0,194.59,102,1
01/01/2020,oneoff-rebal.,88.0.cb,88,cbonds,35000.0,77.58,451,1
01/01/2020,oneoff-rebal.,88.0.sb,88,sbonds,45000.0,253.28,177,1
01/01/2020,oneoff-rebal.,88.0.go,88,gold,0.0,143.95,0,1
01/01/2020,oneoff-rebal.,88.0.ca,88,cash,0.0,1,0,1
15/01/2020,oneoff-rebal.,88.0.ST,88,stocks,20070.54,196.77,102,1
15/01/2020,oneoff-rebal.,88.0.CB,88,cbonds,35398.99,78.49,447,1
15/01/2020,oneoff-rebal.,88.0.SB,88,sbonds,44906.67,253.71,178,1
15/01/2020,oneoff-rebal.,88.0.GO,88,gold,0.0,146.54,0,1
15/01/2020,oneoff-rebal.,88.0.CA,88,cash,0,1,0,1
01/01/2020,oneoff-rebal.,89.0.st,89,stocks,20000.0,194.59,102,1
01/01/2020,oneoff-rebal.,89.0.cb,89,cbonds,30000.0,77.58,386,1
01/01/2020,oneoff-rebal.,89.0.sb,89,sbonds,50000.0,253.28,197,1
01/01/2020,oneoff-rebal.,89.0.go,89,gold,0.0,143.95,0,1
01/01/2020,oneoff-rebal.,89.0.ca,89,cash,0.0,1,0,1
15/01/2020,oneoff-rebal.,89.0.ST,89,stocks,20070.54,196.77,101,1
15/01/2020,oneoff-rebal.,89.0.CB,89,cbonds,30297.14,78.49,383,1
15/01/2020,oneoff-rebal.,89.0.SB,89,sbonds,49980.87,253.71,197,1
15/01/2020,oneoff-rebal.,89.0.GO,89,gold,0.0,146.54,0,1
15/01/2020,oneoff-rebal.,89.0.CA,89,cash,0,1,0,1
01/01/2020,oneoff-rebal.,90.0.st,90,stocks,20000.0,194.59,102,1
01/01/2020,oneoff-rebal.,90.0.cb,90,cbonds,25000.0,77.58,322,1
01/01/2020,oneoff-rebal.,90.0.sb,90,sbonds,55000.00000000001,253.28,217,1
01/01/2020,oneoff-rebal.,90.0.go,90,gold,0.0,143.95,0,1
01/01/2020,oneoff-rebal.,90.0.ca,90,cash,0.0,1,0,1
15/01/2020,oneoff-rebal.,90.0.ST,90,stocks,20070.54,196.77,102,1
15/01/2020,oneoff-rebal.,90.0.CB,90,cbonds,25273.78,78.49,319,1
15/01/2020,oneoff-rebal.,90.0.SB,90,sbonds,55055.07,253.71,217,1
15/01/2020,oneoff-rebal.,90.0.GO,90,gold,0.0,146.54,0,1
15/01/2020,oneoff-rebal.,90.0.CA,90,cash,0,1,0,1
01/01/2020,oneoff-rebal.,91.0.st,91,stocks,20000.0,194.59,102,1
01/01/2020,oneoff-rebal.,91.0.cb,91,cbonds,20000.0,77.58,257,1
01/01/2020,oneoff-rebal.,91.0.sb,91,sbonds,60000.0,253.28,236,1
01/01/2020,oneoff-rebal.,91.0.go,91,gold,0.0,143.95,0,1
01/01/2020,oneoff-rebal.,91.0.ca,91,cash,0.0,1,0,1
15/01/2020,oneoff-rebal.,91.0.ST,91,stocks,20070.54,196.77,101,1
15/01/2020,oneoff-rebal.,91.0.CB,91,cbonds,20171.93,78.49,255,1
15/01/2020,oneoff-rebal.,91.0.SB,91,sbonds,59875.560000000005,253.71,236,1
15/01/2020,oneoff-rebal.,91.0.GO,91,gold,0.0,146.54,0,1
15/01/2020,oneoff-rebal.,91.0.CA,91,cash,0,1,0,1
01/01/2020,oneoff-rebal.,92.0.st,92,stocks,20000.0,194.59,102,1
01/01/2020,oneoff-rebal.,92.0.cb,92,cbonds,15000.0,77.58,193,1
01/01/2020,oneoff-rebal.,92.0.sb,92,sbonds,65000.0,253.28,256,1
01/01/2020,oneoff-rebal.,92.0.go,92,gold,0.0,143.95,0,1
01/01/2020,oneoff-rebal.,92.0.ca,92,cash,0.0,1,0,1
15/01/2020,oneoff-rebal.,92.0.ST,92,stocks,20070.54,196.77,101,1
15/01/2020,oneoff-rebal.,92.0.CB,92,cbonds,15148.57,78.49,191,1
15/01/2020,oneoff-rebal.,92.0.SB,92,sbonds,64949.76,253.71,256,1
15/01/2020,oneoff-rebal.,92.0.GO,92,gold,0.0,146.54,0,1
15/01/2020,oneoff-rebal.,92.0.CA,92,cash,0,1,0,1
01/01/2020,oneoff-rebal.,93.0.st,93,stocks,20000.0,194.59,102,1
01/01/2020,oneoff-rebal.,93.0.cb,93,cbonds,10000.0,77.58,128,1
01/01/2020,oneoff-rebal.,93.0.sb,93,sbonds,70000.0,253.28,276,1
01/01/2020,oneoff-rebal.,93.0.go,93,gold,0.0,143.95,0,1
01/01/2020,oneoff-rebal.,93.0.ca,93,cash,0.0,1,0,1
15/01/2020,oneoff-rebal.,93.0.ST,93,stocks,20070.54,196.77,101,1
15/01/2020,oneoff-rebal.,93.0.CB,93,cbonds,10046.72,78.49,127,1
15/01/2020,oneoff-rebal.,93.0.SB,93,sbonds,70023.96,253.71,276,1
15/01/2020,oneoff-rebal.,93.0.GO,93,gold,0.0,146.54,0,1
15/01/2020,oneoff-rebal.,93.0.CA,93,cash,0,1,0,1
01/01/2020,oneoff-rebal.,94.0.st,94,stocks,20000.0,194.59,102,1
01/01/2020,oneoff-rebal.,94.0.cb,94,cbonds,5000.0,77.58,64,1
01/01/2020,oneoff-rebal.,94.0.sb,94,sbonds,75000.0,253.28,296,1
01/01/2020,oneoff-rebal.,94.0.go,94,gold,0.0,143.95,0,1
01/01/2020,oneoff-rebal.,94.0.ca,94,cash,0.0,1,0,1
15/01/2020,oneoff-rebal.,94.0.ST,94,stocks,20070.54,196.77,101,1
15/01/2020,oneoff-rebal.,94.0.CB,94,cbonds,5023.36,78.49,63,1
15/01/2020,oneoff-rebal.,94.0.SB,94,sbonds,75098.16,253.71,296,1
15/01/2020,oneoff-rebal.,94.0.GO,94,gold,0.0,146.54,0,1
15/01/2020,oneoff-rebal.,94.0.CA,94,cash,0,1,0,1
01/01/2020,oneoff-rebal.,95.0.st,95,stocks,20000.0,194.59,102,1
01/01/2020,oneoff-rebal.,95.0.cb,95,cbonds,0.0,77.58,0,1
01/01/2020,oneoff-rebal.,95.0.sb,95,sbonds,80000.0,253.28,315,1
01/01/2020,oneoff-rebal.,95.0.go,95,gold,0.0,143.95,0,1
01/01/2020,oneoff-rebal.,95.0.ca,95,cash,0.0,1,0,1
15/01/2020,oneoff-rebal.,95.0.ST,95,stocks,20070.54,196.77,101,1
15/01/2020,oneoff-rebal.,95.0.CB,95,cbonds,0.0,78.49,0,1
15/01/2020,oneoff-rebal.,95.0.SB,95,sbonds,79918.65000000001,253.71,315,1
15/01/2020,oneoff-rebal.,95.0.GO,95,gold,0.0,146.54,0,1
15/01/2020,oneoff-rebal.,95.0.CA,95,cash,0,1,0,1
01/01/2020,oneoff-rebal.,96.0.st,96,stocks,25000.0,194.59,128,1
01/01/2020,oneoff-rebal.,96.0.cb,96,cbonds,75000.0,77.58,966,1
01/01/2020,oneoff-rebal.,96.0.sb,96,sbonds,0.0,253.28,0,1
01/01/2020,oneoff-rebal.,96.0.go,96,gold,0.0,143.95,0,1
01/01/2020,oneoff-rebal.,96.0.ca,96,cash,0.0,1,0,1
15/01/2020,oneoff-rebal.,96.0.ST,96,stocks,25186.56,196.77,128,1
15/01/2020,oneoff-rebal.,96.0.CB,96,cbonds,75821.34,78.49,965,1
15/01/2020,oneoff-rebal.,96.0.SB,96,sbonds,0.0,253.71,0,1
15/01/2020,oneoff-rebal.,96.0.GO,96,gold,0.0,146.54,0,1
15/01/2020,oneoff-rebal.,96.0.CA,96,cash,0,1,0,1
01/01/2020,oneoff-rebal.,97.0.st,97,stocks,25000.0,194.59,128,1
01/01/2020,oneoff-rebal.,97.0.cb,97,cbonds,70000.0,77.58,902,1
01/01/2020,oneoff-rebal.,97.0.sb,97,sbonds,5000.0,253.28,19,1
01/01/2020,oneoff-rebal.,97.0.go,97,gold,0.0,143.95,0,1
01/01/2020,oneoff-rebal.,97.0.ca,97,cash,0.0,1,0,1
15/01/2020,oneoff-rebal.,97.0.ST,97,stocks,25186.56,196.77,128,1
15/01/2020,oneoff-rebal.,97.0.CB,97,cbonds,70797.98,78.49,899,1
15/01/2020,oneoff-rebal.,97.0.SB,97,sbonds,4820.49,253.71,19,1
15/01/2020,oneoff-rebal.,97.0.GO,97,gold,0.0,146.54,0,1
15/01/2020,oneoff-rebal.,97.0.CA,97,cash,0,1,0,1
01/01/2020,oneoff-rebal.,98.0.st,98,stocks,25000.0,194.59,128,1
01/01/2020,oneoff-rebal.,98.0.cb,98,cbonds,65000.0,77.58,837,1
01/01/2020,oneoff-rebal.,98.0.sb,98,sbonds,10000.0,253.28,39,1
01/01/2020,oneoff-rebal.,98.0.go,98,gold,0.0,143.95,0,1
01/01/2020,oneoff-rebal.,98.0.ca,98,cash,0.0,1,0,1
15/01/2020,oneoff-rebal.,98.0.ST,98,stocks,25186.56,196.77,128,1
15/01/2020,oneoff-rebal.,98.0.CB,98,cbonds,65696.12999999999,78.49,834,1
15/01/2020,oneoff-rebal.,98.0.SB,98,sbonds,9894.69,253.71,39,1
15/01/2020,oneoff-rebal.,98.0.GO,98,gold,0.0,146.54,0,1
15/01/2020,oneoff-rebal.,98.0.CA,98,cash,0,1,0,1
01/01/2020,oneoff-rebal.,99.0.st,99,stocks,25000.0,194.59,128,1
01/01/2020,oneoff-rebal.,99.0.cb,99,cbonds,60000.0,77.58,773,1
01/01/2020,oneoff-rebal.,99.0.sb,99,sbonds,15000.0,253.28,59,1
01/01/2020,oneoff-rebal.,99.0.go,99,gold,0.0,143.95,0,1
01/01/2020,oneoff-rebal.,99.0.ca,99,cash,0.0,1,0,1
15/01/2020,oneoff-rebal.,99.0.ST,99,stocks,25186.56,196.77,128,1
15/01/2020,oneoff-rebal.,99.0.CB,99,cbonds,60672.77,78.49,770,1
15/01/2020,oneoff-rebal.,99.0.SB,99,sbonds,14968.890000000001,253.71,59,1
15/01/2020,oneoff-rebal.,99.0.GO,99,gold,0.0,146.54,0,1
15/01/2020,oneoff-rebal.,99.0.CA,99,cash,0,1,0,1
01/01/2020,oneoff-rebal.,100.0.st,100,stocks,25000.0,194.59,128,1
01/01/2020,oneoff-rebal.,100.0.cb,100,cbonds,55000.00000000001,77.58,708,1
01/01/2020,oneoff-rebal.,100.0.sb,100,sbonds,20000.0,253.28,78,1
01/01/2020,oneoff-rebal.,100.0.go,100,gold,0.0,143.95,0,1
01/01/2020,oneoff-rebal.,100.0.ca,100,cash,0.0,1,0,1
15/01/2020,oneoff-rebal.,100.0.ST,100,stocks,25186.56,196.77,127,1
15/01/2020,oneoff-rebal.,100.0.CB,100,cbonds,55570.92,78.49,704,1
15/01/2020,oneoff-rebal.,100.0.SB,100,sbonds,19789.38,253.71,79,1
15/01/2020,oneoff-rebal.,100.0.GO,100,gold,0.0,146.54,0,1
15/01/2020,oneoff-rebal.,100.0.CA,100,cash,0,1,0,1
01/01/2020,oneoff-rebal.,101.0.st,101,stocks,25000.0,194.59,128,1
01/01/2020,oneoff-rebal.,101.0.cb,101,cbonds,50000.0,77.58,644,1
01/01/2020,oneoff-rebal.,101.0.sb,101,sbonds,25000.0,253.28,98,1
01/01/2020,oneoff-rebal.,101.0.go,101,gold,0.0,143.95,0,1
01/01/2020,oneoff-rebal.,101.0.ca,101,cash,0.0,1,0,1
15/01/2020,oneoff-rebal.,101.0.ST,101,stocks,25186.56,196.77,127,1
15/01/2020,oneoff-rebal.,101.0.CB,101,cbonds,50547.56,78.49,640,1
15/01/2020,oneoff-rebal.,101.0.SB,101,sbonds,24863.58,253.71,99,1
15/01/2020,oneoff-rebal.,101.0.GO,101,gold,0.0,146.54,0,1
15/01/2020,oneoff-rebal.,101.0.CA,101,cash,0,1,0,1
01/01/2020,oneoff-rebal.,102.0.st,102,stocks,25000.0,194.59,128,1
01/01/2020,oneoff-rebal.,102.0.cb,102,cbonds,45000.0,77.58,580,1
01/01/2020,oneoff-rebal.,102.0.sb,102,sbonds,30000.0,253.28,118,1
01/01/2020,oneoff-rebal.,102.0.go,102,gold,0.0,143.95,0,1
01/01/2020,oneoff-rebal.,102.0.ca,102,cash,0.0,1,0,1
15/01/2020,oneoff-rebal.,102.0.ST,102,stocks,25186.56,196.77,127,1
15/01/2020,oneoff-rebal.,102.0.CB,102,cbonds,45524.2,78.49,577,1
15/01/2020,oneoff-rebal.,102.0.SB,102,sbonds,29937.780000000002,253.71,119,1
15/01/2020,oneoff-rebal.,102.0.GO,102,gold,0.0,146.54,0,1
15/01/2020,oneoff-rebal.,102.0.CA,102,cash,0,1,0,1
01/01/2020,oneoff-rebal.,103.0.st,103,stocks,25000.0,194.59,128,1
01/01/2020,oneoff-rebal.,103.0.cb,103,cbonds,40000.0,77.58,515,1
01/01/2020,oneoff-rebal.,103.0.sb,103,sbonds,35000.0,253.28,138,1
01/01/2020,oneoff-rebal.,103.0.go,103,gold,0.0,143.95,0,1
01/01/2020,oneoff-rebal.,103.0.ca,103,cash,0.0,1,0,1
15/01/2020,oneoff-rebal.,103.0.ST,103,stocks,25186.56,196.77,127,1
15/01/2020,oneoff-rebal.,103.0.CB,103,cbonds,40422.35,78.49,512,1
15/01/2020,oneoff-rebal.,103.0.SB,103,sbonds,35011.98,253.71,138,1
15/01/2020,oneoff-rebal.,103.0.GO,103,gold,0.0,146.54,0,1
15/01/2020,oneoff-rebal.,103.0.CA,103,cash,0,1,0,1
01/01/2020,oneoff-rebal.,104.0.st,104,stocks,25000.0,194.59,128,1
01/01/2020,oneoff-rebal.,104.0.cb,104,cbonds,35000.0,77.58,451,1
01/01/2020,oneoff-rebal.,104.0.sb,104,sbonds,40000.0,253.28,157,1
01/01/2020,oneoff-rebal.,104.0.go,104,gold,0.0,143.95,0,1
01/01/2020,oneoff-rebal.,104.0.ca,104,cash,0.0,1,0,1
15/01/2020,oneoff-rebal.,104.0.ST,104,stocks,25186.56,196.77,127,1
15/01/2020,oneoff-rebal.,104.0.CB,104,cbonds,35398.99,78.49,447,1
15/01/2020,oneoff-rebal.,104.0.SB,104,sbonds,39832.47,253.71,158,1
15/01/2020,oneoff-rebal.,104.0.GO,104,gold,0.0,146.54,0,1
15/01/2020,oneoff-rebal.,104.0.CA,104,cash,0,1,0,1
01/01/2020,oneoff-rebal.,105.0.st,105,stocks,25000.0,194.59,128,1
01/01/2020,oneoff-rebal.,105.0.cb,105,cbonds,30000.0,77.58,386,1
01/01/2020,oneoff-rebal.,105.0.sb,105,sbonds,45000.0,253.28,177,1
01/01/2020,oneoff-rebal.,105.0.go,105,gold,0.0,143.95,0,1
01/01/2020,oneoff-rebal.,105.0.ca,105,cash,0.0,1,0,1
15/01/2020,oneoff-rebal.,105.0.ST,105,stocks,25186.56,196.77,127,1
15/01/2020,oneoff-rebal.,105.0.CB,105,cbonds,30297.14,78.49,383,1
15/01/2020,oneoff-rebal.,105.0.SB,105,sbonds,44906.67,253.71,178,1
15/01/2020,oneoff-rebal.,105.0.GO,105,gold,0.0,146.54,0,1
15/01/2020,oneoff-rebal.,105.0.CA,105,cash,0,1,0,1
01/01/2020,oneoff-rebal.,106.0.st,106,stocks,25000.0,194.59,128,1
01/01/2020,oneoff-rebal.,106.0.cb,106,cbonds,25000.0,77.58,322,1
01/01/2020,oneoff-rebal.,106.0.sb,106,sbonds,50000.0,253.28,197,1
