Date,Trading Method.,Purchase ID,Asset Alloc.,Asset,Amount($),Asset price,#,Purchase_num,Timeframe
02/11/2020,DCA,17.ST,17,stocks,0.0,185.44,0.0,0.0,12
02/11/2020,DCA,17.CB,17,cbonds,10975.9,81.32,137.0,813.2,12
02/11/2020,DCA,17.SB,17,sbonds,59152.66,260.66,227.0,4691.88,12
02/11/2020,DCA,17.GO,17,gold,0.0,177.91,0.0,0.0,12
02/11/2020,DCA,17.CA,17,cash,9163.0,1,9163.0,833,12
01/12/2020,DCA,17.ST,17,stocks,0.0,201.74,0.0,0.0,12
01/12/2020,DCA,17.CB,17,cbonds,11781.7,80.58,147.0,805.8,12
01/12/2020,DCA,17.SB,17,sbonds,63746.26,255.2,245.0,4593.6,12
01/12/2020,DCA,17.GO,17,gold,0.0,170.18,0.0,0.0,12
01/12/2020,DCA,17.CA,17,cash,9996.0,1,9996.0,833,12
02/01/2020,DCA,18.ST,18,stocks,0.0,194.59,0.0,0.0,12
02/01/2020,DCA,18.CB,18,cbonds,775.8,77.58,10.0,775.8,12
02/01/2020,DCA,18.SB,18,sbonds,6585.28,253.28,26.0,6585.28,12
02/01/2020,DCA,18.GO,18,gold,0.0,143.95,0.0,0.0,12
02/01/2020,DCA,18.CA,18,cash,833.0,1,833.0,833,12
04/02/2020,DCA,18.ST,18,stocks,0.0,197.91,0.0,0.0,12
04/02/2020,DCA,18.CB,18,cbonds,1487.52,79.08,19.0,711.72,12
04/02/2020,DCA,18.SB,18,sbonds,13062.53,259.09,51.0,6477.25,12
04/02/2020,DCA,18.GO,18,gold,0.0,146.43,0.0,0.0,12
04/02/2020,DCA,18.CA,18,cash,1666.0,1,1666.0,833,12
02/03/2020,DCA,18.ST,18,stocks,0.0,182.42,0.0,0.0,12
02/03/2020,DCA,18.CB,18,cbonds,2138.4,81.36,27.0,650.88,12
02/03/2020,DCA,18.SB,18,sbonds,19373.33,262.95,75.0,6310.8,12
02/03/2020,DCA,18.GO,18,gold,0.0,149.2,0.0,0.0,12
02/03/2020,DCA,18.CA,18,cash,2499.0,1,2499.0,833,12
01/04/2020,DCA,18.ST,18,stocks,0.0,149.96,0.0,0.0,12
01/04/2020,DCA,18.CB,18,cbonds,2752.96,76.82,35.0,614.56,12
01/04/2020,DCA,18.SB,18,sbonds,25522.84,267.37,98.0,6149.51,12
01/04/2020,DCA,18.GO,18,gold,0.0,149.45,0.0,0.0,12
01/04/2020,DCA,18.CA,18,cash,3332.0,1,3332.0,833,12
04/05/2020,DCA,18.ST,18,stocks,0.0,168.68,0.0,0.0,12
04/05/2020,DCA,18.CB,18,cbonds,3312.47,79.93,42.0,559.51,12
04/05/2020,DCA,18.SB,18,sbonds,31415.54,267.85,120.0,5892.7,12
04/05/2020,DCA,18.GO,18,gold,0.0,160.34,0.0,0.0,12
04/05/2020,DCA,18.CA,18,cash,4165.0,1,4165.0,833,12
02/06/2020,DCA,18.ST,18,stocks,0.0,180.7,0.0,0.0,12
02/06/2020,DCA,18.CB,18,cbonds,3799.61,81.19,48.0,487.14,12
02/06/2020,DCA,18.SB,18,sbonds,37182.62,262.14,142.0,5767.08,12
02/06/2020,DCA,18.GO,18,gold,0.0,162.6,0.0,0.0,12
02/06/2020,DCA,18.CA,18,cash,4998.0,1,4998.0,833,12
01/07/2020,DCA,18.ST,18,stocks,0.0,181.47,0.0,0.0,12
01/07/2020,DCA,18.CB,18,cbonds,4214.81,83.04,53.0,415.2,12
01/07/2020,DCA,18.SB,18,sbonds,42944.42,261.9,164.0,5761.8,12
01/07/2020,DCA,18.GO,18,gold,0.0,166.62,0.0,0.0,12
01/07/2020,DCA,18.CA,18,cash,5831.0,1,5831.0,833,12
03/08/2020,DCA,18.ST,18,stocks,0.0,183.09,0.0,0.0,12
03/08/2020,DCA,18.CB,18,cbonds,4625.31,82.1,58.0,410.5,12
03/08/2020,DCA,18.SB,18,sbonds,48653.2,259.49,186.0,5708.78,12
03/08/2020,DCA,18.GO,18,gold,0.0,185.64,0.0,0.0,12
03/08/2020,DCA,18.CA,18,cash,6664.0,1,6664.0,833,12
01/09/2020,DCA,18.ST,18,stocks,0.0,191.15,0.0,0.0,12
01/09/2020,DCA,18.CB,18,cbonds,5023.76,79.69,63.0,398.45,12
01/09/2020,DCA,18.SB,18,sbonds,54242.08,254.04,208.0,5588.88,12
01/09/2020,DCA,18.GO,18,gold,0.0,185.05,0.0,0.0,12
01/09/2020,DCA,18.CA,18,cash,7497.0,1,7497.0,833,12
01/10/2020,DCA,18.ST,18,stocks,0.0,188.14,0.0,0.0,12
01/10/2020,DCA,18.CB,18,cbonds,5349.44,81.42,67.0,325.68,12
01/10/2020,DCA,18.SB,18,sbonds,59674.36,258.68,229.0,5432.28,12
01/10/2020,DCA,18.GO,18,gold,0.0,178.7,0.0,0.0,12
01/10/2020,DCA,18.CA,18,cash,8330.0,1,8330.0,833,12
02/11/2020,DCA,18.ST,18,stocks,0.0,185.44,0.0,0.0,12
02/11/2020,DCA,18.CB,18,cbonds,5674.72,81.32,71.0,325.28,12
02/11/2020,DCA,18.SB,18,sbonds,64887.56,260.66,249.0,5213.2,12
02/11/2020,DCA,18.GO,18,gold,0.0,177.91,0.0,0.0,12
02/11/2020,DCA,18.CA,18,cash,9163.0,1,9163.0,833,12
01/12/2020,DCA,18.ST,18,stocks,0.0,201.74,0.0,0.0,12
01/12/2020,DCA,18.CB,18,cbonds,5997.04,80.58,75.0,322.32,12
01/12/2020,DCA,18.SB,18,sbonds,69991.56,255.2,269.0,5104.0,12
01/12/2020,DCA,18.GO,18,gold,0.0,170.18,0.0,0.0,12
01/12/2020,DCA,18.CA,18,cash,9996.0,1,9996.0,833,12
02/01/2020,DCA,19.ST,19,stocks,0.0,194.59,0.0,0.0,12
02/01/2020,DCA,19.CB,19,cbonds,387.9,77.58,5.0,387.9,12
02/01/2020,DCA,19.SB,19,sbonds,6838.56,253.28,27.0,6838.56,12
02/01/2020,DCA,19.GO,19,gold,0.0,143.95,0.0,0.0,12
02/01/2020,DCA,19.CA,19,cash,833.0,1,833.0,833,12
04/02/2020,DCA,19.ST,19,stocks,0.0,197.91,0.0,0.0,12
04/02/2020,DCA,19.CB,19,cbonds,704.22,79.08,9.0,316.32,12
04/02/2020,DCA,19.SB,19,sbonds,13574.9,259.09,53.0,6736.34,12
04/02/2020,DCA,19.GO,19,gold,0.0,146.43,0.0,0.0,12
04/02/2020,DCA,19.CA,19,cash,1666.0,1,1666.0,833,12
02/03/2020,DCA,19.ST,19,stocks,0.0,182.42,0.0,0.0,12
02/03/2020,DCA,19.CB,19,cbonds,948.3,81.36,12.0,244.08,12
02/03/2020,DCA,19.SB,19,sbonds,20148.65,262.95,78.0,6573.75,12
02/03/2020,DCA,19.GO,19,gold,0.0,149.2,0.0,0.0,12
02/03/2020,DCA,19.CA,19,cash,2499.0,1,2499.0,833,12
01/04/2020,DCA,19.ST,19,stocks,0.0,149.96,0.0,0.0,12
01/04/2020,DCA,19.CB,19,cbonds,1178.76,76.82,15.0,230.46,12
01/04/2020,DCA,19.SB,19,sbonds,26565.53,267.37,102.0,6416.88,12
01/04/2020,DCA,19.GO,19,gold,0.0,149.45,0.0,0.0,12
01/04/2020,DCA,19.CA,19,cash,3332.0,1,3332.0,833,12
04/05/2020,DCA,19.ST,19,stocks,0.0,168.68,0.0,0.0,12
04/05/2020,DCA,19.CB,19,cbonds,1338.62,79.93,17.0,159.86,12
04/05/2020,DCA,19.SB,19,sbonds,32726.08,267.85,125.0,6160.55,12
04/05/2020,DCA,19.GO,19,gold,0.0,160.34,0.0,0.0,12
04/05/2020,DCA,19.CA,19,cash,4165.0,1,4165.0,833,12
02/06/2020,DCA,19.ST,19,stocks,0.0,180.7,0.0,0.0,12
02/06/2020,DCA,19.CB,19,cbonds,1419.81,81.19,18.0,81.19,12
02/06/2020,DCA,19.SB,19,sbonds,38755.3,262.14,148.0,6029.22,12
02/06/2020,DCA,19.GO,19,gold,0.0,162.6,0.0,0.0,12
02/06/2020,DCA,19.CA,19,cash,4998.0,1,4998.0,833,12
01/07/2020,DCA,19.ST,19,stocks,0.0,181.47,0.0,0.0,12
01/07/2020,DCA,19.CB,19,cbonds,1419.81,83.04,18.0,0.0,12
01/07/2020,DCA,19.SB,19,sbonds,44779.0,261.9,171.0,6023.7,12
01/07/2020,DCA,19.GO,19,gold,0.0,166.62,0.0,0.0,12
01/07/2020,DCA,19.CA,19,cash,5831.0,1,5831.0,833,12
03/08/2020,DCA,19.ST,19,stocks,0.0,183.09,0.0,0.0,12
03/08/2020,DCA,19.CB,19,cbonds,1419.81,82.1,18.0,0.0,12
03/08/2020,DCA,19.SB,19,sbonds,50747.27,259.49,194.0,5968.27,12
03/08/2020,DCA,19.GO,19,gold,0.0,185.64,0.0,0.0,12
03/08/2020,DCA,19.CA,19,cash,6664.0,1,6664.0,833,12
01/09/2020,DCA,19.ST,19,stocks,0.0,191.15,0.0,0.0,12
01/09/2020,DCA,19.CB,19,cbonds,1419.81,79.69,18.0,0.0,12
01/09/2020,DCA,19.SB,19,sbonds,56590.19,254.04,217.0,5842.92,12
01/09/2020,DCA,19.GO,19,gold,0.0,185.05,0.0,0.0,12
01/09/2020,DCA,19.CA,19,cash,7497.0,1,7497.0,833,12
01/10/2020,DCA,19.ST,19,stocks,0.0,188.14,0.0,0.0,12
01/10/2020,DCA,19.CB,19,cbonds,1419.81,81.42,18.0,0.0,12
01/10/2020,DCA,19.SB,19,sbonds,62281.15,258.68,239.0,5690.96,12
01/10/2020,DCA,19.GO,19,gold,0.0,178.7,0.0,0.0,12
01/10/2020,DCA,19.CA,19,cash,8330.0,1,8330.0,833,12
02/11/2020,DCA,19.ST,19,stocks,0.0,185.44,0.0,0.0,12
02/11/2020,DCA,19.CB,19,cbonds,1419.81,81.32,18.0,0.0,12
02/11/2020,DCA,19.SB,19,sbonds,67755.01,260.66,260.0,5473.86,12
02/11/2020,DCA,19.GO,19,gold,0.0,177.91,0.0,0.0,12
02/11/2020,DCA,19.CA,19,cash,9163.0,1,9163.0,833,12
01/12/2020,DCA,19.ST,19,stocks,0.0,201.74,0.0,0.0,12
01/12/2020,DCA,19.CB,19,cbonds,1419.81,80.58,18.0,0.0,12
01/12/2020,DCA,19.SB,19,sbonds,73114.21,255.2,281.0,5359.2,12
01/12/2020,DCA,19.GO,19,gold,0.0,170.18,0.0,0.0,12
01/12/2020,DCA,19.CA,19,cash,9996.0,1,9996.0,833,12
02/01/2020,DCA,20.ST,20,stocks,0.0,194.59,0.0,0.0,12
02/01/2020,DCA,20.CB,20,cbonds,0.0,77.58,0.0,0.0,12
02/01/2020,DCA,20.SB,20,sbonds,7345.12,253.28,29.0,7345.12,12
02/01/2020,DCA,20.GO,20,gold,0.0,143.95,0.0,0.0,12
02/01/2020,DCA,20.CA,20,cash,833.0,1,833.0,833,12
04/02/2020,DCA,20.ST,20,stocks,0.0,197.91,0.0,0.0,12
04/02/2020,DCA,20.CB,20,cbonds,0.0,79.08,0.0,0.0,12
04/02/2020,DCA,20.SB,20,sbonds,14599.64,259.09,57.0,7254.52,12
04/02/2020,DCA,20.GO,20,gold,0.0,146.43,0.0,0.0,12
04/02/2020,DCA,20.CA,20,cash,1666.0,1,1666.0,833,12
02/03/2020,DCA,20.ST,20,stocks,0.0,182.42,0.0,0.0,12
02/03/2020,DCA,20.CB,20,cbonds,0.0,81.36,0.0,0.0,12
02/03/2020,DCA,20.SB,20,sbonds,21699.29,262.95,84.0,7099.65,12
02/03/2020,DCA,20.GO,20,gold,0.0,149.2,0.0,0.0,12
02/03/2020,DCA,20.CA,20,cash,2499.0,1,2499.0,833,12
01/04/2020,DCA,20.ST,20,stocks,0.0,149.96,0.0,0.0,12
01/04/2020,DCA,20.CB,20,cbonds,0.0,76.82,0.0,0.0,12
01/04/2020,DCA,20.SB,20,sbonds,28650.91,267.37,110.0,6951.62,12
01/04/2020,DCA,20.GO,20,gold,0.0,149.45,0.0,0.0,12
01/04/2020,DCA,20.CA,20,cash,3332.0,1,3332.0,833,12
04/05/2020,DCA,20.ST,20,stocks,0.0,168.68,0.0,0.0,12
04/05/2020,DCA,20.CB,20,cbonds,0.0,79.93,0.0,0.0,12
04/05/2020,DCA,20.SB,20,sbonds,35347.16,267.85,135.0,6696.25,12
04/05/2020,DCA,20.GO,20,gold,0.0,160.34,0.0,0.0,12
04/05/2020,DCA,20.CA,20,cash,4165.0,1,4165.0,833,12
02/06/2020,DCA,20.ST,20,stocks,0.0,180.7,0.0,0.0,12
02/06/2020,DCA,20.CB,20,cbonds,0.0,81.19,0.0,0.0,12
02/06/2020,DCA,20.SB,20,sbonds,41900.66,262.14,160.0,6553.5,12
02/06/2020,DCA,20.GO,20,gold,0.0,162.6,0.0,0.0,12
02/06/2020,DCA,20.CA,20,cash,4998.0,1,4998.0,833,12
01/07/2020,DCA,20.ST,20,stocks,0.0,181.47,0.0,0.0,12
01/07/2020,DCA,20.CB,20,cbonds,0.0,83.04,0.0,0.0,12
01/07/2020,DCA,20.SB,20,sbonds,48448.16,261.9,185.0,6547.5,12
01/07/2020,DCA,20.GO,20,gold,0.0,166.62,0.0,0.0,12
01/07/2020,DCA,20.CA,20,cash,5831.0,1,5831.0,833,12
03/08/2020,DCA,20.ST,20,stocks,0.0,183.09,0.0,0.0,12
03/08/2020,DCA,20.CB,20,cbonds,0.0,82.1,0.0,0.0,12
03/08/2020,DCA,20.SB,20,sbonds,54935.41,259.49,210.0,6487.25,12
03/08/2020,DCA,20.GO,20,gold,0.0,185.64,0.0,0.0,12
03/08/2020,DCA,20.CA,20,cash,6664.0,1,6664.0,833,12
01/09/2020,DCA,20.ST,20,stocks,0.0,191.15,0.0,0.0,12
01/09/2020,DCA,20.CB,20,cbonds,0.0,79.69,0.0,0.0,12
01/09/2020,DCA,20.SB,20,sbonds,61286.41,254.04,235.0,6351.0,12
01/09/2020,DCA,20.GO,20,gold,0.0,185.05,0.0,0.0,12
01/09/2020,DCA,20.CA,20,cash,7497.0,1,7497.0,833,12
01/10/2020,DCA,20.ST,20,stocks,0.0,188.14,0.0,0.0,12
01/10/2020,DCA,20.CB,20,cbonds,0.0,81.42,0.0,0.0,12
01/10/2020,DCA,20.SB,20,sbonds,67494.73,258.68,259.0,6208.32,12
01/10/2020,DCA,20.GO,20,gold,0.0,178.7,0.0,0.0,12
01/10/2020,DCA,20.CA,20,cash,8330.0,1,8330.0,833,12
02/11/2020,DCA,20.ST,20,stocks,0.0,185.44,0.0,0.0,12
02/11/2020,DCA,20.CB,20,cbonds,0.0,81.32,0.0,0.0,12
02/11/2020,DCA,20.SB,20,sbonds,73489.91,260.66,282.0,5995.18,12
02/11/2020,DCA,20.GO,20,gold,0.0,177.91,0.0,0.0,12
02/11/2020,DCA,20.CA,20,cash,9163.0,1,9163.0,833,12
01/12/2020,DCA,20.ST,20,stocks,0.0,201.74,0.0,0.0,12
01/12/2020,DCA,20.CB,20,cbonds,0.0,80.58,0.0,0.0,12
01/12/2020,DCA,20.SB,20,sbonds,79359.51,255.2,305.0,5869.6,12
01/12/2020,DCA,20.GO,20,gold,0.0,170.18,0.0,0.0,12
01/12/2020,DCA,20.CA,20,cash,9996.0,1,9996.0,833,12
02/01/2020,DCA-rebalance,1.ST,1,stocks,0.0,194.59,0.0,0.0,12
02/01/2020,DCA-rebalance,1.CB,1,cbonds,8301.06,77.58,107.0,8301.06,12
02/01/2020,DCA-rebalance,1.SB,1,sbonds,0.0,253.28,0.0,0.0,12
02/01/2020,DCA-rebalance,1.GO,1,gold,0.0,143.95,0.0,0.0,12
02/01/2020,DCA-rebalance,1.CA,1,cash,0.0,1,0.0,0,12
15/01/2020,DCA-rebalance,1.ST,1,stocks,0.0,196.77,0,0.0,12
15/01/2020,DCA-rebalance,1.CB,1,cbonds,8301.06,78.49,107,0.0,12
15/01/2020,DCA-rebalance,1.SB,1,sbonds,0.0,253.71,0,0.0,12
15/01/2020,DCA-rebalance,1.GO,1,gold,0.0,146.54,0,0.0,12
15/01/2020,DCA-rebalance,1.CA,1,cash,0,1,0,0.0,12
04/02/2020,DCA-rebalance,1.ST,1,stocks,0.0,197.91,0.0,0.0,12
04/02/2020,DCA-rebalance,1.CB,1,cbonds,16525.38,79.08,318.0,8224.32,12
04/02/2020,DCA-rebalance,1.SB,1,sbonds,0.0,259.09,0.0,0.0,12
04/02/2020,DCA-rebalance,1.GO,1,gold,0.0,146.43,0.0,0.0,12
04/02/2020,DCA-rebalance,1.CA,1,cash,0.0,1,0.0,0,12
17/02/2020,DCA-rebalance,1.ST,1,stocks,0.0,205.91,0,0.0,12
17/02/2020,DCA-rebalance,1.CB,1,cbonds,8224.32,79.09,318,0.0,12
17/02/2020,DCA-rebalance,1.SB,1,sbonds,0.0,262.58,0,0.0,12
17/02/2020,DCA-rebalance,1.GO,1,gold,0.0,150.91,0,0.0,12
17/02/2020,DCA-rebalance,1.CA,1,cash,0,1,0,0.0,12
02/03/2020,DCA-rebalance,1.ST,1,stocks,0.0,182.42,0.0,0.0,12
02/03/2020,DCA-rebalance,1.CB,1,cbonds,24742.74,81.36,737.0,8217.36,12
02/03/2020,DCA-rebalance,1.SB,1,sbonds,0.0,262.95,0.0,0.0,12
02/03/2020,DCA-rebalance,1.GO,1,gold,0.0,149.2,0.0,0.0,12
02/03/2020,DCA-rebalance,1.CA,1,cash,0.0,1,0.0,0,12
16/03/2020,DCA-rebalance,1.ST,1,stocks,0.0,140.35,0,0.0,12
16/03/2020,DCA-rebalance,1.CB,1,cbonds,8217.36,76.17,737,0.0,12
16/03/2020,DCA-rebalance,1.SB,1,sbonds,0.0,263.43,0,0.0,12
16/03/2020,DCA-rebalance,1.GO,1,gold,0.0,141.64,0,0.0,12
16/03/2020,DCA-rebalance,1.CA,1,cash,0,1,0,0.0,12
01/04/2020,DCA-rebalance,1.ST,1,stocks,0.0,149.96,0.0,0.0,12
01/04/2020,DCA-rebalance,1.CB,1,cbonds,32885.66,76.82,1580.0,8142.92,12
01/04/2020,DCA-rebalance,1.SB,1,sbonds,0.0,267.37,0.0,0.0,12
01/04/2020,DCA-rebalance,1.GO,1,gold,0.0,149.45,0.0,0.0,12
01/04/2020,DCA-rebalance,1.CA,1,cash,0.0,1,0.0,0,12
15/04/2020,DCA-rebalance,1.ST,1,stocks,0.0,165.54,0,0.0,12
15/04/2020,DCA-rebalance,1.CB,1,cbonds,8142.92,79.25,1580,0.0,12
15/04/2020,DCA-rebalance,1.SB,1,sbonds,0.0,265.41,0,0.0,12
15/04/2020,DCA-rebalance,1.GO,1,gold,0.0,161.85,0,0.0,12
15/04/2020,DCA-rebalance,1.CA,1,cash,0,1,0,0.0,12
04/05/2020,DCA-rebalance,1.ST,1,stocks,0.0,168.68,0.0,0.0,12
04/05/2020,DCA-rebalance,1.CB,1,cbonds,40958.59,79.93,3261.0,8072.93,12
04/05/2020,DCA-rebalance,1.SB,1,sbonds,0.0,267.85,0.0,0.0,12
04/05/2020,DCA-rebalance,1.GO,1,gold,0.0,160.34,0.0,0.0,12
04/05/2020,DCA-rebalance,1.CA,1,cash,0.0,1,0.0,0,12
15/05/2020,DCA-rebalance,1.ST,1,stocks,0.0,171.16,0,0.0,12
15/05/2020,DCA-rebalance,1.CB,1,cbonds,8072.93,81.22,3261,0.0,12
15/05/2020,DCA-rebalance,1.SB,1,sbonds,0.0,268.33,0,0.0,12
15/05/2020,DCA-rebalance,1.GO,1,gold,0.0,163.93,0,0.0,12
15/05/2020,DCA-rebalance,1.CA,1,cash,0,1,0,0.0,12
02/06/2020,DCA-rebalance,1.ST,1,stocks,0.0,180.7,0.0,0.0,12
02/06/2020,DCA-rebalance,1.CB,1,cbonds,48996.4,81.19,6621.0,8037.81,12
02/06/2020,DCA-rebalance,1.SB,1,sbonds,0.0,262.14,0.0,0.0,12
02/06/2020,DCA-rebalance,1.GO,1,gold,0.0,162.6,0.0,0.0,12
02/06/2020,DCA-rebalance,1.CA,1,cash,0.0,1,0.0,0,12
15/06/2020,DCA-rebalance,1.ST,1,stocks,0.0,177.85,0,0.0,12
15/06/2020,DCA-rebalance,1.CB,1,cbonds,8037.81,81.71,6620,0.0,12
15/06/2020,DCA-rebalance,1.SB,1,sbonds,0.0,262.84,0,0.0,12
15/06/2020,DCA-rebalance,1.GO,1,gold,0.0,162.33,0,0.0,12
15/06/2020,DCA-rebalance,1.CA,1,cash,0,1,0,0.0,12
01/07/2020,DCA-rebalance,1.ST,1,stocks,0.0,181.47,0.0,0.0,12
01/07/2020,DCA-rebalance,1.CB,1,cbonds,56968.24,83.04,13337.0,7971.84,12
01/07/2020,DCA-rebalance,1.SB,1,sbonds,0.0,261.9,0.0,0.0,12
01/07/2020,DCA-rebalance,1.GO,1,gold,0.0,166.62,0.0,0.0,12
01/07/2020,DCA-rebalance,1.CA,1,cash,0.0,1,0.0,0,12
15/07/2020,DCA-rebalance,1.ST,1,stocks,0.0,186.19,0,0.0,12
15/07/2020,DCA-rebalance,1.CB,1,cbonds,7971.84,83.37,13337,0.0,12
15/07/2020,DCA-rebalance,1.SB,1,sbonds,0.0,261.74,0,0.0,12
15/07/2020,DCA-rebalance,1.GO,1,gold,0.0,170.34,0,0.0,12
15/07/2020,DCA-rebalance,1.CA,1,cash,0,1,0,0.0,12
03/08/2020,DCA-rebalance,1.ST,1,stocks,0.0,183.09,0.0,0.0,12
03/08/2020,DCA-rebalance,1.CB,1,cbonds,64931.94,82.1,26771.0,7963.7,12
03/08/2020,DCA-rebalance,1.SB,1,sbonds,0.0,259.49,0.0,0.0,12
03/08/2020,DCA-rebalance,1.GO,1,gold,0.0,185.64,0.0,0.0,12
03/08/2020,DCA-rebalance,1.CA,1,cash,0.0,1,0.0,0,12
17/08/2020,DCA-rebalance,1.ST,1,stocks,0.0,186.67,0,0.0,12
17/08/2020,DCA-rebalance,1.CB,1,cbonds,7963.7,81.54,26771,0.0,12
17/08/2020,DCA-rebalance,1.SB,1,sbonds,0.0,256.41,0,0.0,12
17/08/2020,DCA-rebalance,1.GO,1,gold,0.0,186.5,0,0.0,12
17/08/2020,DCA-rebalance,1.CA,1,cash,0,1,0,0.0,12
01/09/2020,DCA-rebalance,1.ST,1,stocks,0.0,191.15,0.0,0.0,12
01/09/2020,DCA-rebalance,1.CB,1,cbonds,72821.25,79.69,53641.0,7889.31,12
01/09/2020,DCA-rebalance,1.SB,1,sbonds,0.0,254.04,0.0,0.0,12
01/09/2020,DCA-rebalance,1.GO,1,gold,0.0,185.05,0.0,0.0,12
01/09/2020,DCA-rebalance,1.CA,1,cash,0.0,1,0.0,0,12
15/09/2020,DCA-rebalance,1.ST,1,stocks,0.0,188.44,0,0.0,12
15/09/2020,DCA-rebalance,1.CB,1,cbonds,7889.31,83.1,53641,0.0,12
15/09/2020,DCA-rebalance,1.SB,1,sbonds,0.0,257.08,0,0.0,12
15/09/2020,DCA-rebalance,1.GO,1,gold,0.0,183.45,0,0.0,12
15/09/2020,DCA-rebalance,1.CA,1,cash,0,1,0,0.0,12
01/10/2020,DCA-rebalance,1.ST,1,stocks,0.0,188.14,0.0,0.0,12
01/10/2020,DCA-rebalance,1.CB,1,cbonds,80637.57,81.42,107378.0,7816.32,12
01/10/2020,DCA-rebalance,1.SB,1,sbonds,0.0,258.68,0.0,0.0,12
01/10/2020,DCA-rebalance,1.GO,1,gold,0.0,178.7,0.0,0.0,12
01/10/2020,DCA-rebalance,1.CA,1,cash,0.0,1,0.0,0,12
15/10/2020,DCA-rebalance,1.ST,1,stocks,0.0,193.25,0,0.0,12
15/10/2020,DCA-rebalance,1.CB,1,cbonds,7816.32,81.69,107378,0.0,12
15/10/2020,DCA-rebalance,1.SB,1,sbonds,0.0,259.89,0,0.0,12
15/10/2020,DCA-rebalance,1.GO,1,gold,0.0,178.92,0,0.0,12
15/10/2020,DCA-rebalance,1.CA,1,cash,0,1,0,0.0,12
02/11/2020,DCA-rebalance,1.ST,1,stocks,0.0,185.44,0.0,0.0,12
02/11/2020,DCA-rebalance,1.CB,1,cbonds,88444.29,81.32,214852.0,7806.72,12
02/11/2020,DCA-rebalance,1.SB,1,sbonds,0.0,260.66,0.0,0.0,12
02/11/2020,DCA-rebalance,1.GO,1,gold,0.0,177.91,0.0,0.0,12
02/11/2020,DCA-rebalance,1.CA,1,cash,0.0,1,0.0,0,12
16/11/2020,DCA-rebalance,1.ST,1,stocks,0.0,201.2,0,0.0,12
16/11/2020,DCA-rebalance,1.CB,1,cbonds,7806.72,80.78,214851,0.0,12
16/11/2020,DCA-rebalance,1.SB,1,sbonds,0.0,257.6,0,0.0,12
16/11/2020,DCA-rebalance,1.GO,1,gold,0.0,177.15,0,0.0,12
16/11/2020,DCA-rebalance,1.CA,1,cash,0,1,0,0.0,12
01/12/2020,DCA-rebalance,1.ST,1,stocks,0.0,201.74,0.0,0.0,12
01/12/2020,DCA-rebalance,1.CB,1,cbonds,96179.97,80.58,429799.0,7735.68,12
01/12/2020,DCA-rebalance,1.SB,1,sbonds,0.0,255.2,0.0,0.0,12
01/12/2020,DCA-rebalance,1.GO,1,gold,0.0,170.18,0.0,0.0,12
01/12/2020,DCA-rebalance,1.CA,1,cash,0.0,1,0.0,0,12
15/12/2020,DCA-rebalance,1.ST,1,stocks,0.0,202.46,0,0.0,12
15/12/2020,DCA-rebalance,1.CB,1,cbonds,7735.68,80.76,429799,0.0,12
15/12/2020,DCA-rebalance,1.SB,1,sbonds,0.0,255.23,0,0.0,12
15/12/2020,DCA-rebalance,1.GO,1,gold,0.0,173.94,0,0.0,12
15/12/2020,DCA-rebalance,1.CA,1,cash,0,1,0,0.0,12
02/01/2020,DCA-rebalance,2.ST,2,stocks,0.0,194.59,0.0,0.0,12
02/01/2020,DCA-rebalance,2.CB,2,cbonds,0.0,77.58,0.0,0.0,12
02/01/2020,DCA-rebalance,2.SB,2,sbonds,8104.96,253.28,32.0,8104.96,12
02/01/2020,DCA-rebalance,2.GO,2,gold,0.0,143.95,0.0,0.0,12
02/01/2020,DCA-rebalance,2.CA,2,cash,0.0,1,0.0,0,12
15/01/2020,DCA-rebalance,2.ST,2,stocks,0.0,196.77,0,0.0,12
15/01/2020,DCA-rebalance,2.CB,2,cbonds,0.0,78.49,0,0.0,12
15/01/2020,DCA-rebalance,2.SB,2,sbonds,8104.96,253.71,32,0.0,12
15/01/2020,DCA-rebalance,2.GO,2,gold,0.0,146.54,0,0.0,12
15/01/2020,DCA-rebalance,2.CA,2,cash,0,1,0,0.0,12
04/02/2020,DCA-rebalance,2.ST,2,stocks,0.0,197.91,0.0,0.0,12
04/02/2020,DCA-rebalance,2.CB,2,cbonds,0.0,79.08,0.0,0.0,12
04/02/2020,DCA-rebalance,2.SB,2,sbonds,16136.75,259.09,95.0,8031.79,12
04/02/2020,DCA-rebalance,2.GO,2,gold,0.0,146.43,0.0,0.0,12
04/02/2020,DCA-rebalance,2.CA,2,cash,0.0,1,0.0,0,12
17/02/2020,DCA-rebalance,2.ST,2,stocks,0.0,205.91,0,0.0,12
17/02/2020,DCA-rebalance,2.CB,2,cbonds,0.0,79.09,0,0.0,12
17/02/2020,DCA-rebalance,2.SB,2,sbonds,8031.79,262.58,95,0.0,12
17/02/2020,DCA-rebalance,2.GO,2,gold,0.0,150.91,0,0.0,12
17/02/2020,DCA-rebalance,2.CA,2,cash,0,1,0,0.0,12
02/03/2020,DCA-rebalance,2.ST,2,stocks,0.0,182.42,0.0,0.0,12
02/03/2020,DCA-rebalance,2.CB,2,cbonds,0.0,81.36,0.0,0.0,12
02/03/2020,DCA-rebalance,2.SB,2,sbonds,24025.25,262.95,220.0,7888.5,12
02/03/2020,DCA-rebalance,2.GO,2,gold,0.0,149.2,0.0,0.0,12
