Date,Trading Method.,Purchase ID,Asset Alloc.,Asset,Amount($),Asset price,#,Purchase_num,Timeframe
17/08/2020,DCA-rebalance,11.GO,11,gold,0.0,186.5,0,0.0,12
17/08/2020,DCA-rebalance,11.CA,11,cash,585.0,1,5573,0.0,12
01/09/2020,DCA-rebalance,11.ST,11,stocks,0.0,191.15,0.0,0.0,12
01/09/2020,DCA-rebalance,11.CB,11,cbonds,29159.84,79.69,365.0,3506.36,12
01/09/2020,DCA-rebalance,11.SB,11,sbonds,29218.8,254.04,112.0,2540.4,12
01/09/2020,DCA-rebalance,11.GO,11,gold,0.0,185.05,0.0,0.0,12
01/09/2020,DCA-rebalance,11.CA,11,cash,6654.0,1,6654.0,833,12
15/09/2020,DCA-rebalance,11.ST,11,stocks,0.0,188.44,0,0.0,12
15/09/2020,DCA-rebalance,11.CB,11,cbonds,2758.46,83.1,347,0.0,12
15/09/2020,DCA-rebalance,11.SB,11,sbonds,3311.6400000000003,257.08,118,771.24,12
15/09/2020,DCA-rebalance,11.GO,11,gold,0.0,183.45,0,0.0,12
15/09/2020,DCA-rebalance,11.CA,11,cash,756.0,1,6500,0.0,12
01/10/2020,DCA-rebalance,11.ST,11,stocks,0.0,188.14,0.0,0.0,12
01/10/2020,DCA-rebalance,11.CB,11,cbonds,31913.0,81.42,399.0,3501.06,12
01/10/2020,DCA-rebalance,11.SB,11,sbonds,32318.16,258.68,124.0,2328.12,12
01/10/2020,DCA-rebalance,11.GO,11,gold,0.0,178.7,0.0,0.0,12
01/10/2020,DCA-rebalance,11.CA,11,cash,7410.0,1,7410.0,833,12
15/10/2020,DCA-rebalance,11.ST,11,stocks,0.0,193.25,0,0.0,12
15/10/2020,DCA-rebalance,11.CB,11,cbonds,3337.68,81.69,395,0.0,12
15/10/2020,DCA-rebalance,11.SB,11,sbonds,2588.0099999999998,259.89,126,259.89,12
15/10/2020,DCA-rebalance,11.GO,11,gold,0.0,178.92,0,0.0,12
15/10/2020,DCA-rebalance,11.CA,11,cash,646.0,1,7036,0.0,12
02/11/2020,DCA-rebalance,11.ST,11,stocks,0.0,185.44,0.0,0.0,12
02/11/2020,DCA-rebalance,11.CB,11,cbonds,35246.38,81.32,440.0,3496.76,12
02/11/2020,DCA-rebalance,11.SB,11,sbonds,34663.33,260.66,133.0,2085.28,12
02/11/2020,DCA-rebalance,11.GO,11,gold,0.0,177.91,0.0,0.0,12
02/11/2020,DCA-rebalance,11.CA,11,cash,8056.0,1,8056.0,833,12
16/11/2020,DCA-rebalance,11.ST,11,stocks,0.0,201.2,0,0.0,12
16/11/2020,DCA-rebalance,11.CB,11,cbonds,2931.3,80.78,426,0.0,12
16/11/2020,DCA-rebalance,11.SB,11,sbonds,2858.0800000000004,257.6,139,772.8,12
16/11/2020,DCA-rebalance,11.GO,11,gold,0.0,177.15,0,0.0,12
16/11/2020,DCA-rebalance,11.CA,11,cash,563.0,1,7516,0.0,12
01/12/2020,DCA-rebalance,11.ST,11,stocks,0.0,201.74,0.0,0.0,12
01/12/2020,DCA-rebalance,11.CB,11,cbonds,38145.86,80.58,476.0,3464.94,12
01/12/2020,DCA-rebalance,11.SB,11,sbonds,37477.73,255.2,144.0,2041.6,12
01/12/2020,DCA-rebalance,11.GO,11,gold,0.0,170.18,0.0,0.0,12
01/12/2020,DCA-rebalance,11.CA,11,cash,8619.0,1,8619.0,833,12
15/12/2020,DCA-rebalance,11.ST,11,stocks,0.0,202.46,0,0.0,12
15/12/2020,DCA-rebalance,11.CB,11,cbonds,2738.1,80.76,458,0.0,12
15/12/2020,DCA-rebalance,11.SB,11,sbonds,2807.29,255.23,150,765.69,12
15/12/2020,DCA-rebalance,11.GO,11,gold,0.0,173.94,0,0.0,12
15/12/2020,DCA-rebalance,11.CA,11,cash,595.0,1,8143,0.0,12
02/01/2020,DCA-rebalance,12.ST,12,stocks,0.0,194.59,0.0,0.0,12
02/01/2020,DCA-rebalance,12.CB,12,cbonds,3258.36,77.58,42.0,3258.36,12
02/01/2020,DCA-rebalance,12.SB,12,sbonds,4052.48,253.28,16.0,4052.48,12
02/01/2020,DCA-rebalance,12.GO,12,gold,0.0,143.95,0.0,0.0,12
02/01/2020,DCA-rebalance,12.CA,12,cash,833.0,1,833.0,833,12
15/01/2020,DCA-rebalance,12.ST,12,stocks,0.0,196.77,0,0.0,12
15/01/2020,DCA-rebalance,12.CB,12,cbonds,3179.8700000000003,78.49,40,0.0,12
15/01/2020,DCA-rebalance,12.SB,12,sbonds,4052.48,253.71,16,0.0,12
15/01/2020,DCA-rebalance,12.GO,12,gold,0.0,146.54,0,0.0,12
15/01/2020,DCA-rebalance,12.CA,12,cash,818.0,1,803,0.0,12
04/02/2020,DCA-rebalance,12.ST,12,stocks,0.0,197.91,0.0,0.0,12
04/02/2020,DCA-rebalance,12.CB,12,cbonds,6422.15,79.08,82.0,3242.28,12
04/02/2020,DCA-rebalance,12.SB,12,sbonds,7938.83,259.09,31.0,3886.35,12
04/02/2020,DCA-rebalance,12.GO,12,gold,0.0,146.43,0.0,0.0,12
04/02/2020,DCA-rebalance,12.CA,12,cash,1651.0,1,1651.0,833,12
17/02/2020,DCA-rebalance,12.ST,12,stocks,0.0,205.91,0,0.0,12
17/02/2020,DCA-rebalance,12.CB,12,cbonds,3242.28,79.09,82,0.0,12
17/02/2020,DCA-rebalance,12.SB,12,sbonds,3623.77,262.58,29,0.0,12
17/02/2020,DCA-rebalance,12.GO,12,gold,0.0,150.91,0,0.0,12
17/02/2020,DCA-rebalance,12.CA,12,cash,809.0,1,1603,0.0,12
02/03/2020,DCA-rebalance,12.ST,12,stocks,0.0,182.42,0.0,0.0,12
02/03/2020,DCA-rebalance,12.CB,12,cbonds,9595.19,81.36,121.0,3173.04,12
02/03/2020,DCA-rebalance,12.SB,12,sbonds,11357.55,262.95,44.0,3681.3,12
02/03/2020,DCA-rebalance,12.GO,12,gold,0.0,149.2,0.0,0.0,12
02/03/2020,DCA-rebalance,12.CA,12,cash,2460.0,1,2460.0,833,12
16/03/2020,DCA-rebalance,12.ST,12,stocks,0.0,140.35,0,0.0,12
16/03/2020,DCA-rebalance,12.CB,12,cbonds,3249.21,76.17,123,76.17,12
16/03/2020,DCA-rebalance,12.SB,12,sbonds,3681.3,263.43,44,0.0,12
16/03/2020,DCA-rebalance,12.GO,12,gold,0.0,141.64,0,0.0,12
16/03/2020,DCA-rebalance,12.CA,12,cash,699.0,1,2192,0.0,12
01/04/2020,DCA-rebalance,12.ST,12,stocks,0.0,149.96,0.0,0.0,12
01/04/2020,DCA-rebalance,12.CB,12,cbonds,12820.98,76.82,163.0,3149.62,12
01/04/2020,DCA-rebalance,12.SB,12,sbonds,14833.36,267.37,57.0,3475.81,12
01/04/2020,DCA-rebalance,12.GO,12,gold,0.0,149.45,0.0,0.0,12
01/04/2020,DCA-rebalance,12.CA,12,cash,3159.0,1,3159.0,833,12
15/04/2020,DCA-rebalance,12.ST,12,stocks,0.0,165.54,0,0.0,12
15/04/2020,DCA-rebalance,12.CB,12,cbonds,2674.12,79.25,151,0.0,12
15/04/2020,DCA-rebalance,12.SB,12,sbonds,3741.22,265.41,59,265.41,12
15/04/2020,DCA-rebalance,12.GO,12,gold,0.0,161.85,0,0.0,12
15/04/2020,DCA-rebalance,12.CA,12,cash,794.0,1,3081,0.0,12
04/05/2020,DCA-rebalance,12.ST,12,stocks,0.0,168.68,0.0,0.0,12
04/05/2020,DCA-rebalance,12.CB,12,cbonds,15462.75,79.93,196.0,3117.27,12
04/05/2020,DCA-rebalance,12.SB,12,sbonds,18312.97,267.85,70.0,3214.2,12
04/05/2020,DCA-rebalance,12.GO,12,gold,0.0,160.34,0.0,0.0,12
04/05/2020,DCA-rebalance,12.CA,12,cash,3953.0,1,3953.0,833,12
15/05/2020,DCA-rebalance,12.ST,12,stocks,0.0,171.16,0,0.0,12
15/05/2020,DCA-rebalance,12.CB,12,cbonds,2629.95,81.22,184,0.0,12
15/05/2020,DCA-rebalance,12.SB,12,sbonds,3750.8599999999997,268.33,74,536.66,12
15/05/2020,DCA-rebalance,12.GO,12,gold,0.0,163.93,0,0.0,12
15/05/2020,DCA-rebalance,12.CA,12,cash,745.0,1,3777,0.0,12
02/06/2020,DCA-rebalance,12.ST,12,stocks,0.0,180.7,0.0,0.0,12
02/06/2020,DCA-rebalance,12.CB,12,cbonds,18060.65,81.19,228.0,3085.22,12
02/06/2020,DCA-rebalance,12.SB,12,sbonds,21995.31,262.14,84.0,3145.68,12
02/06/2020,DCA-rebalance,12.GO,12,gold,0.0,162.6,0.0,0.0,12
02/06/2020,DCA-rebalance,12.CA,12,cash,4698.0,1,4698.0,833,12
15/06/2020,DCA-rebalance,12.ST,12,stocks,0.0,177.85,0,0.0,12
15/06/2020,DCA-rebalance,12.CB,12,cbonds,2594.96,81.71,216,0.0,12
15/06/2020,DCA-rebalance,12.SB,12,sbonds,3671.3599999999997,262.84,88,525.68,12
15/06/2020,DCA-rebalance,12.GO,12,gold,0.0,162.33,0,0.0,12
15/06/2020,DCA-rebalance,12.CA,12,cash,675.0,1,4382,0.0,12
01/07/2020,DCA-rebalance,12.ST,12,stocks,0.0,181.47,0.0,0.0,12
01/07/2020,DCA-rebalance,12.CB,12,cbonds,20642.87,83.04,259.0,3072.48,12
01/07/2020,DCA-rebalance,12.SB,12,sbonds,25663.79,261.9,98.0,3142.8,12
01/07/2020,DCA-rebalance,12.GO,12,gold,0.0,166.62,0.0,0.0,12
01/07/2020,DCA-rebalance,12.CA,12,cash,5373.0,1,5373.0,833,12
15/07/2020,DCA-rebalance,12.ST,12,stocks,0.0,186.19,0,0.0,12
15/07/2020,DCA-rebalance,12.CB,12,cbonds,2488.89,83.37,245,0.0,12
15/07/2020,DCA-rebalance,12.SB,12,sbonds,3666.28,261.74,102,523.48,12
15/07/2020,DCA-rebalance,12.GO,12,gold,0.0,170.34,0,0.0,12
15/07/2020,DCA-rebalance,12.CA,12,cash,721.0,1,5149,0.0,12
03/08/2020,DCA-rebalance,12.ST,12,stocks,0.0,183.09,0.0,0.0,12
03/08/2020,DCA-rebalance,12.CB,12,cbonds,23096.98,82.1,289.0,3037.7,12
03/08/2020,DCA-rebalance,12.SB,12,sbonds,29301.15,259.49,112.0,3113.88,12
03/08/2020,DCA-rebalance,12.GO,12,gold,0.0,185.64,0.0,0.0,12
03/08/2020,DCA-rebalance,12.CA,12,cash,6094.0,1,6094.0,833,12
17/08/2020,DCA-rebalance,12.ST,12,stocks,0.0,186.67,0,0.0,12
17/08/2020,DCA-rebalance,12.CB,12,cbonds,2793.08,81.54,283,0.0,12
17/08/2020,DCA-rebalance,12.SB,12,sbonds,3370.29,256.41,114,256.41,12
17/08/2020,DCA-rebalance,12.GO,12,gold,0.0,186.5,0,0.0,12
17/08/2020,DCA-rebalance,12.CA,12,cash,576.0,1,5580,0.0,12
01/09/2020,DCA-rebalance,12.ST,12,stocks,0.0,191.15,0.0,0.0,12
01/09/2020,DCA-rebalance,12.CB,12,cbonds,25880.58,79.69,324.0,3028.22,12
01/09/2020,DCA-rebalance,12.SB,12,sbonds,32606.04,254.04,125.0,3048.48,12
01/09/2020,DCA-rebalance,12.GO,12,gold,0.0,185.05,0.0,0.0,12
01/09/2020,DCA-rebalance,12.CA,12,cash,6670.0,1,6670.0,833,12
15/09/2020,DCA-rebalance,12.ST,12,stocks,0.0,188.44,0,0.0,12
15/09/2020,DCA-rebalance,12.CB,12,cbonds,2363.42,83.1,308,0.0,12
15/09/2020,DCA-rebalance,12.SB,12,sbonds,3562.64,257.08,129,514.16,12
15/09/2020,DCA-rebalance,12.GO,12,gold,0.0,183.45,0,0.0,12
15/09/2020,DCA-rebalance,12.CA,12,cash,735.0,1,6474,0.0,12
01/10/2020,DCA-rebalance,12.ST,12,stocks,0.0,188.14,0.0,0.0,12
01/10/2020,DCA-rebalance,12.CB,12,cbonds,28228.32,81.42,353.0,3012.54,12
01/10/2020,DCA-rebalance,12.SB,12,sbonds,35965.68,258.68,138.0,2845.48,12
01/10/2020,DCA-rebalance,12.GO,12,gold,0.0,178.7,0.0,0.0,12
01/10/2020,DCA-rebalance,12.CA,12,cash,7405.0,1,7405.0,833,12
15/10/2020,DCA-rebalance,12.ST,12,stocks,0.0,193.25,0,0.0,12
15/10/2020,DCA-rebalance,12.CB,12,cbonds,3012.54,81.69,353,0.0,12
15/10/2020,DCA-rebalance,12.SB,12,sbonds,2845.48,259.89,138,0.0,12
15/10/2020,DCA-rebalance,12.GO,12,gold,0.0,178.92,0,0.0,12
15/10/2020,DCA-rebalance,12.CA,12,cash,638.0,1,7015,0.0,12
02/11/2020,DCA-rebalance,12.ST,12,stocks,0.0,185.44,0.0,0.0,12
02/11/2020,DCA-rebalance,12.CB,12,cbonds,31237.16,81.32,390.0,3008.84,12
02/11/2020,DCA-rebalance,12.SB,12,sbonds,38572.28,260.66,148.0,2606.6,12
02/11/2020,DCA-rebalance,12.GO,12,gold,0.0,177.91,0.0,0.0,12
02/11/2020,DCA-rebalance,12.CA,12,cash,8043.0,1,8043.0,833,12
16/11/2020,DCA-rebalance,12.ST,12,stocks,0.0,201.2,0,0.0,12
16/11/2020,DCA-rebalance,12.CB,12,cbonds,2524.1600000000003,80.78,378,0.0,12
16/11/2020,DCA-rebalance,12.SB,12,sbonds,3121.8,257.6,152,515.2,12
16/11/2020,DCA-rebalance,12.GO,12,gold,0.0,177.15,0,0.0,12
16/11/2020,DCA-rebalance,12.CA,12,cash,557.0,1,7491,0.0,12
01/12/2020,DCA-rebalance,12.ST,12,stocks,0.0,201.74,0.0,0.0,12
01/12/2020,DCA-rebalance,12.CB,12,cbonds,33733.94,80.58,421.0,2981.46,12
01/12/2020,DCA-rebalance,12.SB,12,sbonds,41639.48,255.2,160.0,2552.0,12
01/12/2020,DCA-rebalance,12.GO,12,gold,0.0,170.18,0.0,0.0,12
01/12/2020,DCA-rebalance,12.CA,12,cash,8600.0,1,8600.0,833,12
15/12/2020,DCA-rebalance,12.ST,12,stocks,0.0,202.46,0,0.0,12
15/12/2020,DCA-rebalance,12.CB,12,cbonds,2335.38,80.76,405,0.0,12
15/12/2020,DCA-rebalance,12.SB,12,sbonds,3317.69,255.23,166,765.69,12
15/12/2020,DCA-rebalance,12.GO,12,gold,0.0,173.94,0,0.0,12
15/12/2020,DCA-rebalance,12.CA,12,cash,576.0,1,8086,0.0,12
02/01/2020,DCA-rebalance,13.ST,13,stocks,0.0,194.59,0.0,0.0,12
02/01/2020,DCA-rebalance,13.CB,13,cbonds,2870.46,77.58,37.0,2870.46,12
02/01/2020,DCA-rebalance,13.SB,13,sbonds,4559.04,253.28,18.0,4559.04,12
02/01/2020,DCA-rebalance,13.GO,13,gold,0.0,143.95,0.0,0.0,12
02/01/2020,DCA-rebalance,13.CA,13,cash,833.0,1,833.0,833,12
15/01/2020,DCA-rebalance,13.ST,13,stocks,0.0,196.77,0,0.0,12
15/01/2020,DCA-rebalance,13.CB,13,cbonds,2870.46,78.49,37,0.0,12
15/01/2020,DCA-rebalance,13.SB,13,sbonds,4559.04,253.71,18,0.0,12
15/01/2020,DCA-rebalance,13.GO,13,gold,0.0,146.54,0,0.0,12
15/01/2020,DCA-rebalance,13.CA,13,cash,830.0,1,827,0.0,12
04/02/2020,DCA-rebalance,13.ST,13,stocks,0.0,197.91,0.0,0.0,12
04/02/2020,DCA-rebalance,13.CB,13,cbonds,5717.34,79.08,73.0,2846.88,12
04/02/2020,DCA-rebalance,13.SB,13,sbonds,8963.57,259.09,35.0,4404.53,12
04/02/2020,DCA-rebalance,13.GO,13,gold,0.0,146.43,0.0,0.0,12
04/02/2020,DCA-rebalance,13.CA,13,cash,1663.0,1,1663.0,833,12
17/02/2020,DCA-rebalance,13.ST,13,stocks,0.0,205.91,0,0.0,12
17/02/2020,DCA-rebalance,13.CB,13,cbonds,2846.88,79.09,73,0.0,12
17/02/2020,DCA-rebalance,13.SB,13,sbonds,4141.95,262.58,33,0.0,12
17/02/2020,DCA-rebalance,13.GO,13,gold,0.0,150.91,0,0.0,12
17/02/2020,DCA-rebalance,13.CA,13,cash,832.0,1,1661,0.0,12
02/03/2020,DCA-rebalance,13.ST,13,stocks,0.0,182.42,0.0,0.0,12
02/03/2020,DCA-rebalance,13.CB,13,cbonds,8483.58,81.36,107.0,2766.24,12
02/03/2020,DCA-rebalance,13.SB,13,sbonds,12908.19,262.95,50.0,4207.2,12
02/03/2020,DCA-rebalance,13.GO,13,gold,0.0,149.2,0.0,0.0,12
02/03/2020,DCA-rebalance,13.CA,13,cash,2495.0,1,2495.0,833,12
16/03/2020,DCA-rebalance,13.ST,13,stocks,0.0,140.35,0,0.0,12
16/03/2020,DCA-rebalance,13.CB,13,cbonds,2918.58,76.17,111,152.34,12
16/03/2020,DCA-rebalance,13.SB,13,sbonds,3943.77,263.43,48,0.0,12
16/03/2020,DCA-rebalance,13.GO,13,gold,0.0,141.64,0,0.0,12
16/03/2020,DCA-rebalance,13.CA,13,cash,719.0,1,2267,0.0,12
01/04/2020,DCA-rebalance,13.ST,13,stocks,0.0,149.96,0.0,0.0,12
01/04/2020,DCA-rebalance,13.CB,13,cbonds,11401.44,76.82,145.0,2765.52,12
01/04/2020,DCA-rebalance,13.SB,13,sbonds,16655.31,267.37,64.0,4010.55,12
01/04/2020,DCA-rebalance,13.GO,13,gold,0.0,149.45,0.0,0.0,12
01/04/2020,DCA-rebalance,13.CA,13,cash,3214.0,1,3214.0,833,12
15/04/2020,DCA-rebalance,13.ST,13,stocks,0.0,165.54,0,0.0,12
15/04/2020,DCA-rebalance,13.CB,13,cbonds,2290.02,79.25,133,0.0,12
15/04/2020,DCA-rebalance,13.SB,13,sbonds,4275.96,265.41,66,265.41,12
15/04/2020,DCA-rebalance,13.GO,13,gold,0.0,161.85,0,0.0,12
15/04/2020,DCA-rebalance,13.CA,13,cash,788.0,1,3124,0.0,12
04/05/2020,DCA-rebalance,13.ST,13,stocks,0.0,168.68,0.0,0.0,12
04/05/2020,DCA-rebalance,13.CB,13,cbonds,13643.56,79.93,173.0,2717.62,12
04/05/2020,DCA-rebalance,13.SB,13,sbonds,20670.62,267.85,79.0,3749.9,12
04/05/2020,DCA-rebalance,13.GO,13,gold,0.0,160.34,0.0,0.0,12
04/05/2020,DCA-rebalance,13.CA,13,cash,4002.0,1,4002.0,833,12
15/05/2020,DCA-rebalance,13.ST,13,stocks,0.0,171.16,0,0.0,12
15/05/2020,DCA-rebalance,13.CB,13,cbonds,2392.74,81.22,165,0.0,12
15/05/2020,DCA-rebalance,13.SB,13,sbonds,4018.23,268.33,81,268.33,12
15/05/2020,DCA-rebalance,13.GO,13,gold,0.0,163.93,0,0.0,12
15/05/2020,DCA-rebalance,13.CA,13,cash,756.0,1,3848,0.0,12
02/06/2020,DCA-rebalance,13.ST,13,stocks,0.0,180.7,0.0,0.0,12
02/06/2020,DCA-rebalance,13.CB,13,cbonds,15997.95,81.19,202.0,2679.27,12
02/06/2020,DCA-rebalance,13.SB,13,sbonds,24608.91,262.14,94.0,3669.96,12
02/06/2020,DCA-rebalance,13.GO,13,gold,0.0,162.6,0.0,0.0,12
02/06/2020,DCA-rebalance,13.CA,13,cash,4758.0,1,4758.0,833,12
15/06/2020,DCA-rebalance,13.ST,13,stocks,0.0,177.85,0,0.0,12
15/06/2020,DCA-rebalance,13.CB,13,cbonds,2189.01,81.71,190,0.0,12
15/06/2020,DCA-rebalance,13.SB,13,sbonds,4195.64,262.84,98,525.68,12
15/06/2020,DCA-rebalance,13.GO,13,gold,0.0,162.33,0,0.0,12
15/06/2020,DCA-rebalance,13.CA,13,cash,672.0,1,4436,0.0,12
01/07/2020,DCA-rebalance,13.ST,13,stocks,0.0,181.47,0.0,0.0,12
01/07/2020,DCA-rebalance,13.CB,13,cbonds,18164.97,83.04,228.0,2657.28,12
01/07/2020,DCA-rebalance,13.SB,13,sbonds,28801.19,261.9,110.0,3666.6,12
01/07/2020,DCA-rebalance,13.GO,13,gold,0.0,166.62,0.0,0.0,12
01/07/2020,DCA-rebalance,13.CA,13,cash,5430.0,1,5430.0,833,12
15/07/2020,DCA-rebalance,13.ST,13,stocks,0.0,186.19,0,0.0,12
15/07/2020,DCA-rebalance,13.CB,13,cbonds,2240.4300000000003,83.37,218,0.0,12
15/07/2020,DCA-rebalance,13.SB,13,sbonds,3928.34,261.74,112,261.74,12
15/07/2020,DCA-rebalance,13.GO,13,gold,0.0,170.34,0,0.0,12
15/07/2020,DCA-rebalance,13.CA,13,cash,725.0,1,5214,0.0,12
03/08/2020,DCA-rebalance,13.ST,13,stocks,0.0,183.09,0.0,0.0,12
03/08/2020,DCA-rebalance,13.CB,13,cbonds,20375.32,82.1,255.0,2627.2,12
03/08/2020,DCA-rebalance,13.SB,13,sbonds,32695.79,259.49,125.0,3632.86,12
03/08/2020,DCA-rebalance,13.GO,13,gold,0.0,185.64,0.0,0.0,12
03/08/2020,DCA-rebalance,13.CA,13,cash,6155.0,1,6155.0,833,12
17/08/2020,DCA-rebalance,13.ST,13,stocks,0.0,186.67,0,0.0,12
17/08/2020,DCA-rebalance,13.CB,13,cbonds,2464.12,81.54,251,0.0,12
17/08/2020,DCA-rebalance,13.SB,13,sbonds,3889.27,256.41,127,256.41,12
17/08/2020,DCA-rebalance,13.GO,13,gold,0.0,186.5,0,0.0,12
17/08/2020,DCA-rebalance,13.CA,13,cash,577.0,1,5643,0.0,12
01/09/2020,DCA-rebalance,13.ST,13,stocks,0.0,191.15,0.0,0.0,12
01/09/2020,DCA-rebalance,13.CB,13,cbonds,22762.32,79.69,285.0,2550.08,12
01/09/2020,DCA-rebalance,13.SB,13,sbonds,36508.76,254.04,140.0,3556.56,12
01/09/2020,DCA-rebalance,13.GO,13,gold,0.0,185.05,0.0,0.0,12
01/09/2020,DCA-rebalance,13.CA,13,cash,6732.0,1,6732.0,833,12
15/09/2020,DCA-rebalance,13.ST,13,stocks,0.0,188.44,0,0.0,12
15/09/2020,DCA-rebalance,13.CB,13,cbonds,2051.48,83.1,273,0.0,12
15/09/2020,DCA-rebalance,13.SB,13,sbonds,4070.72,257.08,144,514.16,12
15/09/2020,DCA-rebalance,13.GO,13,gold,0.0,183.45,0,0.0,12
15/09/2020,DCA-rebalance,13.CA,13,cash,741.0,1,6548,0.0,12
01/10/2020,DCA-rebalance,13.ST,13,stocks,0.0,188.14,0.0,0.0,12
01/10/2020,DCA-rebalance,13.CB,13,cbonds,24787.74,81.42,310.0,2524.02,12
01/10/2020,DCA-rebalance,13.SB,13,sbonds,40385.76,258.68,155.0,3362.84,12
01/10/2020,DCA-rebalance,13.GO,13,gold,0.0,178.7,0.0,0.0,12
01/10/2020,DCA-rebalance,13.CA,13,cash,7473.0,1,7473.0,833,12
15/10/2020,DCA-rebalance,13.ST,13,stocks,0.0,193.25,0,0.0,12
15/10/2020,DCA-rebalance,13.CB,13,cbonds,2769.09,81.69,316,245.07,12
15/10/2020,DCA-rebalance,13.SB,13,sbonds,3102.9500000000003,259.89,153,0.0,12
15/10/2020,DCA-rebalance,13.GO,13,gold,0.0,178.92,0,0.0,12
15/10/2020,DCA-rebalance,13.CA,13,cash,667.0,1,7141,0.0,12
02/11/2020,DCA-rebalance,13.ST,13,stocks,0.0,185.44,0.0,0.0,12
02/11/2020,DCA-rebalance,13.CB,13,cbonds,27553.73,81.32,344.0,2520.92,12
02/11/2020,DCA-rebalance,13.SB,13,sbonds,43253.79,260.66,166.0,3127.92,12
02/11/2020,DCA-rebalance,13.GO,13,gold,0.0,177.91,0.0,0.0,12
02/11/2020,DCA-rebalance,13.CA,13,cash,8140.0,1,8140.0,833,12
16/11/2020,DCA-rebalance,13.ST,13,stocks,0.0,201.2,0,0.0,12
16/11/2020,DCA-rebalance,13.CB,13,cbonds,2197.8,80.78,336,0.0,12
16/11/2020,DCA-rebalance,13.SB,13,sbonds,3643.12,257.6,170,515.2,12
16/11/2020,DCA-rebalance,13.GO,13,gold,0.0,177.15,0,0.0,12
16/11/2020,DCA-rebalance,13.CA,13,cash,561.0,1,7596,0.0,12
01/12/2020,DCA-rebalance,13.ST,13,stocks,0.0,201.74,0.0,0.0,12
01/12/2020,DCA-rebalance,13.CB,13,cbonds,29728.59,80.58,371.0,2497.98,12
01/12/2020,DCA-rebalance,13.SB,13,sbonds,46831.39,255.2,180.0,3062.4,12
01/12/2020,DCA-rebalance,13.GO,13,gold,0.0,170.18,0.0,0.0,12
01/12/2020,DCA-rebalance,13.CA,13,cash,8701.0,1,8701.0,833,12
15/12/2020,DCA-rebalance,13.ST,13,stocks,0.0,202.46,0,0.0,12
15/12/2020,DCA-rebalance,13.CB,13,cbonds,2094.18,80.76,361,0.0,12
15/12/2020,DCA-rebalance,13.SB,13,sbonds,3572.86,255.23,184,510.46,12
15/12/2020,DCA-rebalance,13.GO,13,gold,0.0,173.94,0,0.0,12
15/12/2020,DCA-rebalance,13.CA,13,cash,592.0,1,8219,0.0,12
02/01/2020,DCA-rebalance,14.ST,14,stocks,0.0,194.59,0.0,0.0,12
02/01/2020,DCA-rebalance,14.CB,14,cbonds,2482.56,77.58,32.0,2482.56,12
02/01/2020,DCA-rebalance,14.SB,14,sbonds,4812.32,253.28,19.0,4812.32,12
02/01/2020,DCA-rebalance,14.GO,14,gold,0.0,143.95,0.0,0.0,12
02/01/2020,DCA-rebalance,14.CA,14,cash,833.0,1,833.0,833,12
15/01/2020,DCA-rebalance,14.ST,14,stocks,0.0,196.77,0,0.0,12
15/01/2020,DCA-rebalance,14.CB,14,cbonds,2404.07,78.49,30,0.0,12
15/01/2020,DCA-rebalance,14.SB,14,sbonds,4812.32,253.71,19,0.0,12
15/01/2020,DCA-rebalance,14.GO,14,gold,0.0,146.54,0,0.0,12
15/01/2020,DCA-rebalance,14.CA,14,cash,816.0,1,799,0.0,12
04/02/2020,DCA-rebalance,14.ST,14,stocks,0.0,197.91,0.0,0.0,12
04/02/2020,DCA-rebalance,14.CB,14,cbonds,4855.55,79.08,62.0,2451.48,12
04/02/2020,DCA-rebalance,14.SB,14,sbonds,9475.94,259.09,37.0,4663.62,12
04/02/2020,DCA-rebalance,14.GO,14,gold,0.0,146.43,0.0,0.0,12
04/02/2020,DCA-rebalance,14.CA,14,cash,1649.0,1,1649.0,833,12
17/02/2020,DCA-rebalance,14.ST,14,stocks,0.0,205.91,0,0.0,12
17/02/2020,DCA-rebalance,14.CB,14,cbonds,2372.39,79.09,60,0.0,12
17/02/2020,DCA-rebalance,14.SB,14,sbonds,4663.62,262.58,37,0.0,12
17/02/2020,DCA-rebalance,14.GO,14,gold,0.0,150.91,0,0.0,12
17/02/2020,DCA-rebalance,14.CA,14,cash,810.0,1,1603,0.0,12
02/03/2020,DCA-rebalance,14.ST,14,stocks,0.0,182.42,0.0,0.0,12
02/03/2020,DCA-rebalance,14.CB,14,cbonds,7217.26,81.36,91.0,2440.8,12
02/03/2020,DCA-rebalance,14.SB,14,sbonds,13946.09,262.95,54.0,4470.15,12
02/03/2020,DCA-rebalance,14.GO,14,gold,0.0,149.2,0.0,0.0,12
02/03/2020,DCA-rebalance,14.CA,14,cash,2459.0,1,2459.0,833,12
16/03/2020,DCA-rebalance,14.ST,14,stocks,0.0,140.35,0,0.0,12
16/03/2020,DCA-rebalance,14.CB,14,cbonds,2593.1400000000003,76.17,95,152.34,12
16/03/2020,DCA-rebalance,14.SB,14,sbonds,4206.719999999999,263.43,52,0.0,12
16/03/2020,DCA-rebalance,14.GO,14,gold,0.0,141.64,0,0.0,12
16/03/2020,DCA-rebalance,14.CA,14,cash,735.0,1,2263,0.0,12
01/04/2020,DCA-rebalance,14.ST,14,stocks,0.0,149.96,0.0,0.0,12
01/04/2020,DCA-rebalance,14.CB,14,cbonds,9751.02,76.82,124.0,2381.42,12
