asset alloc,method,timeframe,cost,volatility,return
108,Oneoff,1,0.2458366696,1.5166564145,1.8648802928
108,oneoff-rebal.,1,0.2458366696,2.2804470048,1.8648802928
109,DCA,1,0.2439819625,1.5906157069,1.9230469632
109,DCA-rebalance,1,0.2439819625,2.3683311807,1.9230469632
109,Oneoff,1,0.2439819625,1.5906157069,1.9230469632
109,oneoff-rebal.,1,0.2439819625,2.3683311807,1.9230469632
110,DCA,1,0.2422604219,1.6597580942,1.9764616574
110,DCA-rebalance,1,0.2422604219,2.4512298705,1.9764616574
110,Oneoff,1,0.2422604219,1.6597580942,1.9764616574
110,oneoff-rebal.,1,0.2422604219,2.4512298705,1.9764616574
111,DCA,1,0.2406685739,1.7248385910,2.0258523466
111,DCA-rebalance,1,0.2406685739,2.5298460787,2.0258523466
111,Oneoff,1,0.2406685739,1.7248385910,2.0258523466
111,oneoff-rebal.,1,0.2406685739,2.5298460787,2.0258523466
112,DCA,1,0.3035738932,1.3707630987,0.3508254510
112,DCA-rebalance,1,0.3035738932,2.1098673883,0.3508254510
112,Oneoff,1,0.3035738932,1.3707630987,0.3508254510
112,oneoff-rebal.,1,0.3035738932,2.1098673883,0.3508254510
113,DCA,1,0.2964821477,1.1634325146,0.5564706563
113,DCA-rebalance,1,0.2964821477,1.8754911492,0.5564706563
113,Oneoff,1,0.2964821477,1.1634325146,0.5564706563
113,oneoff-rebal.,1,0.2964821477,1.8754911492,0.5564706563
114,DCA,1,0.2898113714,1.0220525544,0.7453069646
114,DCA-rebalance,1,0.2898113714,1.7228356078,0.7453069646
114,Oneoff,1,0.2898113714,1.0220525544,0.7453069646
114,oneoff-rebal.,1,0.2898113714,1.7228356078,0.7453069646
115,DCA,1,0.2840398100,0.9527619403,0.9096334103
115,DCA-rebalance,1,0.2840398100,1.6507266090,0.9096334103
115,Oneoff,1,0.2840398100,0.9527619403,0.9096334103
115,oneoff-rebal.,1,0.2840398100,1.6507266090,0.9096334103
116,DCA,1,0.2792772934,0.9428521995,1.0472501058
116,DCA-rebalance,1,0.2789319231,1.6305378556,1.0534025540
116,Oneoff,1,0.2792772934,0.9428521995,1.0472501058
116,oneoff-rebal.,1,0.2789319231,1.6305378556,1.0534025540
117,DCA,1,0.2747172618,0.9740600836,1.1761200771
117,DCA-rebalance,1,0.2744104034,1.6631295705,1.1813908300
117,Oneoff,1,0.2747172618,0.9740600836,1.1761200771
117,oneoff-rebal.,1,0.2744104034,1.6631295705,1.1813908300
118,DCA,1,0.2706790545,1.0326937359,1.2910377505
118,DCA-rebalance,1,0.2704044080,1.7248938200,1.2955781945
118,Oneoff,1,0.2706790545,1.0326937359,1.2910377505
118,oneoff-rebal.,1,0.2704044080,1.7248938200,1.2955781945
119,DCA,1,0.2670317711,1.1056008516,1.3940717456
119,DCA-rebalance,1,0.2670317711,1.8122316472,1.3940717456
119,Oneoff,1,0.2670317711,1.1056008516,1.3940717456
119,oneoff-rebal.,1,0.2670317711,1.8122316472,1.3940717456
120,DCA,1,0.2639878453,1.1831370242,1.4830835142
120,DCA-rebalance,1,0.2637626562,1.8885727689,1.4865197690
120,Oneoff,1,0.2639878453,1.1831370242,1.4830835142
120,oneoff-rebal.,1,0.2637626562,1.8885727689,1.4865197690
121,DCA,1,0.2609837764,1.2643538501,1.5678051184
121,DCA-rebalance,1,0.2607792014,1.9797110384,1.5707963854
121,Oneoff,1,0.2609837764,1.2643538501,1.5678051184
121,oneoff-rebal.,1,0.2607792014,1.9797110384,1.5707963854
122,DCA,1,0.2582666413,1.3451248608,1.6450897982
122,DCA-rebalance,1,0.2582666413,2.0803251418,1.6450897982
122,Oneoff,1,0.2582666413,1.3451248608,1.6450897982
122,oneoff-rebal.,1,0.2582666413,2.0803251418,1.6450897982
123,DCA,1,0.2557652496,1.4227910281,1.7156066299
123,DCA-rebalance,1,0.2557652496,2.1702367755,1.7156066299
123,Oneoff,1,0.2557652496,1.4227910281,1.7156066299
123,oneoff-rebal.,1,0.2557652496,2.1702367755,1.7156066299
124,DCA,1,0.2536423600,1.4960400247,1.7779867782
124,DCA-rebalance,1,0.2534840110,2.2480122913,1.7799985667
124,Oneoff,1,0.2536423600,1.4960400247,1.7779867782
124,oneoff-rebal.,1,0.2534840110,2.2480122913,1.7799985667
125,DCA,1,0.2515150062,1.5669528722,1.8378586087
125,DCA-rebalance,1,0.2515150062,2.3401201503,1.8378586087
125,Oneoff,1,0.2515150062,1.5669528722,1.8378586087
125,oneoff-rebal.,1,0.2515150062,2.3401201503,1.8378586087
126,DCA,1,0.2495499496,1.6341289329,1.8931627784
126,DCA-rebalance,1,0.2495499496,2.4204232392,1.8931627784
126,Oneoff,1,0.2495499496,1.6341289329,1.8931627784
126,oneoff-rebal.,1,0.2495499496,2.4204232392,1.8931627784
127,DCA,1,0.3147286854,1.3938407115,0.2692211842
127,DCA-rebalance,1,0.3147286854,2.1365775037,0.2692211842
127,Oneoff,1,0.3147286854,1.3938407115,0.2692211842
127,oneoff-rebal.,1,0.3147286854,2.1365775037,0.2692211842
128,DCA,1,0.3071672471,1.2033436167,0.4714775876
128,DCA-rebalance,1,0.3071672471,1.9197388063,0.4714775876
128,Oneoff,1,0.3071672471,1.2033436167,0.4714775876
128,oneoff-rebal.,1,0.3071672471,1.9197388063,0.4714775876
129,DCA,1,0.3001092586,1.0715468497,0.6579204987
129,DCA-rebalance,1,0.3001092586,1.7754937472,0.6579204987
129,Oneoff,1,0.3001092586,1.0715468497,0.6579204987
129,oneoff-rebal.,1,0.3001092586,1.7754937472,0.6579204987
130,DCA,1,0.2938843468,1.0035353924,0.8214424790
130,DCA-rebalance,1,0.2938843468,1.7033735331,0.8214424790
130,Oneoff,1,0.2938843468,1.0035353924,0.8214424790
130,oneoff-rebal.,1,0.2938843468,1.7033735331,0.8214424790
131,DCA,1,0.2887595282,0.9891398826,0.9588142218
131,DCA-rebalance,1,0.2883870040,1.6785400318,0.9651126123
131,Oneoff,1,0.2887595282,0.9891398826,0.9588142218
131,oneoff-rebal.,1,0.2883870040,1.6785400318,0.9651126123
132,DCA,1,0.2838625553,1.0119929076,1.0881124010
132,DCA-rebalance,1,0.2835299254,1.7029248925,1.0935518353
132,Oneoff,1,0.2838625553,1.0119929076,1.0881124010
132,oneoff-rebal.,1,0.2835299254,1.7029248925,1.0935518353
133,DCA,1,0.2794496380,1.0605167695,1.2038558384
133,DCA-rebalance,1,0.2794496380,1.7636809076,1.2038558384
133,Oneoff,1,0.2794496380,1.0605167695,1.2038558384
133,oneoff-rebal.,1,0.2794496380,1.7636809076,1.2038558384
134,DCA,1,0.2755032292,1.1247104590,1.3080940539
134,DCA-rebalance,1,0.2755032292,1.8330174839,1.3080940539
134,Oneoff,1,0.2755032292,1.1247104590,1.3080940539
134,oneoff-rebal.,1,0.2755032292,1.8330174839,1.3080940539
135,DCA,1,0.2721528841,1.1941926772,1.3981695016
135,DCA-rebalance,1,0.2719065225,1.9010759426,1.4017933536
135,Oneoff,1,0.2721528841,1.1941926772,1.3981695016
135,oneoff-rebal.,1,0.2719065225,1.9010759426,1.4017933536
136,DCA,1,0.2688831581,1.2691314315,1.4844625403
136,DCA-rebalance,1,0.2688831581,1.9936319021,1.4844625403
136,Oneoff,1,0.2688831581,1.2691314315,1.4844625403
136,oneoff-rebal.,1,0.2688831581,1.9936319021,1.4844625403
137,DCA,1,0.2658776565,1.3436816141,1.5631406080
137,DCA-rebalance,1,0.2658776565,2.0786663588,1.5631406080
137,Oneoff,1,0.2658776565,1.3436816141,1.5631406080
137,oneoff-rebal.,1,0.2658776565,2.0786663588,1.5631406080
138,DCA,1,0.2631411574,1.4172903249,1.6353876310
138,DCA-rebalance,1,0.2631411574,2.1638286500,1.6353876310
138,Oneoff,1,0.2631411574,1.4172903249,1.6353876310
138,oneoff-rebal.,1,0.2631411574,2.1638286500,1.6353876310
139,DCA,1,0.2607809491,1.4863093202,1.6990321969
139,DCA-rebalance,1,0.2607809491,2.2446441521,1.6990321969
139,Oneoff,1,0.2607809491,1.4863093202,1.6990321969
139,oneoff-rebal.,1,0.2607809491,2.2446441521,1.6990321969
140,DCA,1,0.2584288241,1.5540433819,1.7605105801
140,DCA-rebalance,1,0.2584288241,2.3247655396,1.7605105801
140,Oneoff,1,0.2584288241,1.5540433819,1.7605105801
140,oneoff-rebal.,1,0.2584288241,2.3247655396,1.7605105801
141,DCA,1,0.3250504094,1.4391320094,0.1937113306
141,DCA-rebalance,1,0.3250504094,2.1893077305,0.1937113306
141,Oneoff,1,0.3250504094,1.4391320094,0.1937113306
141,oneoff-rebal.,1,0.3250504094,2.1893077305,0.1937113306
142,DCA,1,0.3172347737,1.2639631939,0.3912441970
142,DCA-rebalance,1,0.3172347737,1.9877862418,0.3912441970
142,Oneoff,1,0.3172347737,1.2639631939,0.3912441970
142,oneoff-rebal.,1,0.3172347737,1.9877862418,0.3912441970
143,DCA,1,0.3097910807,1.1396120786,0.5751506414
143,DCA-rebalance,1,0.3097910807,1.8493077094,0.5751506414
143,Oneoff,1,0.3097910807,1.1396120786,0.5751506414
143,oneoff-rebal.,1,0.3097910807,1.8493077094,0.5751506414
144,DCA,1,0.3032362110,1.0714314949,0.7370975101
144,DCA-rebalance,1,0.3032362110,1.7753699825,0.7370975101
144,Oneoff,1,0.3032362110,1.0714314949,0.7370975101
144,oneoff-rebal.,1,0.3032362110,1.7753699825,0.7370975101
145,DCA,1,0.2978507962,1.0517906858,0.8736233969
145,DCA-rebalance,1,0.2974554108,1.7447634774,0.8800314471
145,Oneoff,1,0.2978507962,1.0517906858,0.8736233969
145,oneoff-rebal.,1,0.2974554108,1.7447634774,0.8800314471
146,DCA,1,0.2926101151,1.0644233784,1.0029155183
146,DCA-rebalance,1,0.2922558710,1.7587333697,1.0084871226
146,Oneoff,1,0.2926101151,1.0644233784,1.0029155183
146,oneoff-rebal.,1,0.2922558710,1.7587333697,1.0084871226
147,DCA,1,0.2879322223,1.1024000777,1.1190660343
147,DCA-rebalance,1,0.2879322223,1.8087618509,1.1190660343
147,Oneoff,1,0.2879322223,1.1024000777,1.1190660343
147,oneoff-rebal.,1,0.2879322223,1.8087618509,1.1190660343
148,DCA,1,0.2836770295,1.1555224735,1.2240093626
148,DCA-rebalance,1,0.2836770295,1.8667772285,1.2240093626
148,Oneoff,1,0.2836770295,1.1555224735,1.2240093626
148,oneoff-rebal.,1,0.2836770295,1.8667772285,1.2240093626
149,DCA,1,0.2801036330,1.2166624915,1.3149802090
149,DCA-rebalance,1,0.2798384689,1.9263276360,1.3187688736
149,Oneoff,1,0.2801036330,1.2166624915,1.3149802090
149,oneoff-rebal.,1,0.2798384689,1.9263276360,1.3187688736
150,DCA,1,0.2765571107,1.2828933150,1.4023201712
150,DCA-rebalance,1,0.2763148712,2.0011468430,1.4056652684
150,Oneoff,1,0.2765571107,1.2828933150,1.4023201712
150,oneoff-rebal.,1,0.2763148712,2.0011468430,1.4056652684
151,DCA,1,0.2733321548,1.3511870099,1.4823604619
151,DCA-rebalance,1,0.2733321548,2.0872975982,1.4823604619
151,Oneoff,1,0.2733321548,1.3511870099,1.4823604619
151,oneoff-rebal.,1,0.2733321548,2.0872975982,1.4823604619
152,DCA,1,0.2703487264,1.4184918675,1.5558079469
152,DCA-rebalance,1,0.2703487264,2.1652279030,1.5558079469
152,Oneoff,1,0.2703487264,1.4184918675,1.5558079469
152,oneoff-rebal.,1,0.2703487264,2.1652279030,1.5558079469
153,DCA,1,0.2677879126,1.4829888077,1.6206838857
153,DCA-rebalance,1,0.2677879126,2.2407363091,1.6206838857
153,Oneoff,1,0.2677879126,1.4829888077,1.6206838857
153,oneoff-rebal.,1,0.2677879126,2.2407363091,1.6206838857
154,DCA,1,0.3344836920,1.4988667612,0.1247009800
154,DCA-rebalance,1,0.3344836920,2.2594400753,0.1247009800
154,Oneoff,1,0.3344836920,1.4988667612,0.1247009800
154,oneoff-rebal.,1,0.3344836920,2.2594400753,0.1247009800
155,DCA,1,0.3263839197,1.3357804241,0.3182354992
155,DCA-rebalance,1,0.3263839197,2.0695933434,0.3182354992
155,Oneoff,1,0.3263839197,1.3357804241,0.3182354992
155,oneoff-rebal.,1,0.3263839197,2.0695933434,0.3182354992
156,DCA,1,0.3186855878,1.2172149551,0.4991115362
156,DCA-rebalance,1,0.3186855878,1.9352230979,0.4991115362
156,Oneoff,1,0.3186855878,1.2172149551,0.4991115362
156,oneoff-rebal.,1,0.3186855878,1.9352230979,0.4991115362
157,DCA,1,0.3119143298,1.1485588502,0.6590445765
157,DCA-rebalance,1,0.3119143298,1.8591216240,0.6590445765
157,Oneoff,1,0.3119143298,1.1485588502,0.6590445765
157,oneoff-rebal.,1,0.3119143298,1.8591216240,0.6590445765
158,DCA,1,0.3062478021,1.1229140544,0.7946889352
158,DCA-rebalance,1,0.3058340525,1.8216050004,0.8011720364
158,Oneoff,1,0.3062478021,1.1229140544,0.7946889352
158,oneoff-rebal.,1,0.3058340525,1.8216050004,0.8011720364
159,DCA,1,0.3007887446,1.1265789944,0.9235358793
159,DCA-rebalance,1,0.3004163455,1.8260748291,0.9292110369
159,Oneoff,1,0.3007887446,1.1265789944,0.9235358793
159,oneoff-rebal.,1,0.3004163455,1.8260748291,0.9292110369
160,DCA,1,0.2958316433,1.1533116480,1.0398121191
160,DCA-rebalance,1,0.2954949137,1.8557321965,1.0448005686
160,Oneoff,1,0.2958316433,1.1533116480,1.0398121191
160,oneoff-rebal.,1,0.2954949137,1.8557321965,1.0448005686
161,DCA,1,0.2913680074,1.1963950650,1.1451984012
161,DCA-rebalance,1,0.2913680074,1.9120023950,1.1451984012
161,Oneoff,1,0.2913680074,1.1963950650,1.1451984012
161,oneoff-rebal.,1,0.2913680074,1.9120023950,1.1451984012
162,DCA,1,0.2875556828,1.2478242448,1.2366941815
162,DCA-rebalance,1,0.2872745161,1.9614643694,1.2406209695
162,Oneoff,1,0.2875556828,1.2478242448,1.2366941815
162,oneoff-rebal.,1,0.2872745161,1.9614643694,1.2406209695
163,DCA,1,0.2838146629,1.3060884649,1.3249559925
163,DCA-rebalance,1,0.2835569746,2.0277095804,1.3284441541
163,Oneoff,1,0.2838146629,1.3060884649,1.3249559925
163,oneoff-rebal.,1,0.2835569746,2.0277095804,1.3284441541
164,DCA,1,0.2803580083,1.3664440828,1.4059022463
164,DCA-rebalance,1,0.2803580083,2.1048808597,1.4059022463
164,Oneoff,1,0.2803580083,1.3664440828,1.4059022463
164,oneoff-rebal.,1,0.2803580083,2.1048808597,1.4059022463
165,DCA,1,0.2771751770,1.4275166971,1.4804362389
165,DCA-rebalance,1,0.2771751770,2.1757466848,1.4804362389
165,Oneoff,1,0.2771751770,1.4275166971,1.4804362389
165,oneoff-rebal.,1,0.2771751770,2.1757466848,1.4804362389
166,DCA,1,0.3428717631,1.5650467320,0.0633370044
166,DCA-rebalance,1,0.3428717631,2.3378513491,0.0633370044
166,Oneoff,1,0.3428717631,1.5650467320,0.0633370044
166,oneoff-rebal.,1,0.3428717631,2.3378513491,0.0633370044
167,DCA,1,0.3346022111,1.4116605504,0.2528793365
167,DCA-rebalance,1,0.3346022111,2.1572762702,0.2528793365
167,Oneoff,1,0.3346022111,1.4116605504,0.2528793365
167,oneoff-rebal.,1,0.3346022111,2.1572762702,0.2528793365
168,DCA,1,0.3267539850,1.2978110782,0.4306868056
168,DCA-rebalance,1,0.3267539850,2.0261901171,0.4306868056
168,Oneoff,1,0.3267539850,1.2978110782,0.4306868056
168,oneoff-rebal.,1,0.3267539850,2.0261901171,0.4306868056
169,DCA,1,0.3197260290,1.2275282294,0.5890950114
169,DCA-rebalance,1,0.3197260290,1.9467696566,0.5890950114
169,Oneoff,1,0.3197260290,1.2275282294,0.5890950114
169,oneoff-rebal.,1,0.3197260290,1.9467696566,0.5890950114
170,DCA,1,0.3139041297,1.1974232571,0.7235554487
170,DCA-rebalance,1,0.3134749850,1.9037862409,0.7300957900
170,Oneoff,1,0.3139041297,1.1974232571,0.7235554487
170,oneoff-rebal.,1,0.3134749850,1.9037862409,0.7300957900
171,DCA,1,0.3081968030,1.1923274460,0.8520348655
171,DCA-rebalance,1,0.3078095135,1.8985996212,0.8577887758
171,Oneoff,1,0.3081968030,1.1923274460,0.8520348655
171,oneoff-rebal.,1,0.3078095135,1.8985996212,0.8577887758
172,DCA,1,0.3030671005,1.2100738356,0.9682084642
172,DCA-rebalance,1,0.3030671005,1.9272449824,0.9682084642
172,Oneoff,1,0.3030671005,1.2100738356,0.9682084642
172,oneoff-rebal.,1,0.3030671005,1.9272449824,0.9682084642
173,DCA,1,0.2983717368,1.2429301769,1.0738754991
173,DCA-rebalance,1,0.2983717368,1.9640662693,1.0738754991
173,Oneoff,1,0.2983717368,1.2429301769,1.0738754991
173,oneoff-rebal.,1,0.2983717368,1.9640662693,1.0738754991
174,DCA,1,0.2944070279,1.2863849013,1.1657819183
174,DCA-rebalance,1,0.2941120336,2.0052031374,1.1698244117
174,Oneoff,1,0.2944070279,1.2863849013,1.1657819183
174,oneoff-rebal.,1,0.2941120336,2.0052031374,1.1698244117
175,DCA,1,0.2904524207,1.3358429778,1.2546662005
175,DCA-rebalance,1,0.2904524207,2.0696651201,1.2546662005
175,Oneoff,1,0.2904524207,1.3358429778,1.2546662005
175,oneoff-rebal.,1,0.2904524207,2.0696651201,1.2546662005
176,DCA,1,0.2868158016,1.3889995374,1.3364033378
176,DCA-rebalance,1,0.2868158016,2.1309652335,1.3364033378
176,Oneoff,1,0.2868158016,1.3889995374,1.3364033378
176,oneoff-rebal.,1,0.2868158016,2.1309652335,1.3364033378
177,DCA,1,0.3507253370,1.6367899042,0.0058832100
177,DCA-rebalance,1,0.3507253370,2.4236175681,0.0058832100
177,Oneoff,1,0.3507253370,1.6367899042,0.0058832100
177,oneoff-rebal.,1,0.3507253370,2.4236175681,0.0058832100
178,DCA,1,0.3424068446,1.4923115639,0.1906783318
178,DCA-rebalance,1,0.3424068446,2.2517129495,0.1906783318
178,Oneoff,1,0.3424068446,1.4923115639,0.1906783318
178,oneoff-rebal.,1,0.3424068446,2.2517129495,0.1906783318
179,DCA,1,0.3343627103,1.3812947325,0.3656190323
179,DCA-rebalance,1,0.3343627103,2.1220430985,0.3656190323
179,Oneoff,1,0.3343627103,1.3812947325,0.3656190323
179,oneoff-rebal.,1,0.3343627103,2.1220430985,0.3656190323
180,DCA,1,0.3272243643,1.3101667120,0.5216423352
180,DCA-rebalance,1,0.3272243643,2.0402774596,0.5216423352
180,Oneoff,1,0.3272243643,1.3101667120,0.5216423352
180,oneoff-rebal.,1,0.3272243643,2.0402774596,0.5216423352
181,DCA,1,0.3212048094,1.2747813456,0.6548982780
181,DCA-rebalance,1,0.3207636342,1.9907601569,0.6614668780
181,Oneoff,1,0.3212048094,1.2747813456,0.6548982780
181,oneoff-rebal.,1,0.3207636342,1.9907601569,0.6614668780
182,DCA,1,0.3153657193,1.2625626400,0.7824424294
182,DCA-rebalance,1,0.3149659577,1.9774116837,0.7882537191
182,Oneoff,1,0.3153657193,1.2625626400,0.7824424294
182,oneoff-rebal.,1,0.3149659577,1.9774116837,0.7882537191
183,DCA,1,0.3100292428,1.2706976174,0.8983276191
183,DCA-rebalance,1,0.3100292428,1.9954046919,0.8983276191
183,Oneoff,1,0.3100292428,1.2706976174,0.8983276191
183,oneoff-rebal.,1,0.3100292428,1.9954046919,0.8983276191
184,DCA,1,0.3051958161,1.2948303644,1.0039347932
184,DCA-rebalance,1,0.3051958161,2.0227970394,1.0039347932
184,Oneoff,1,0.3051958161,1.2948303644,1.0039347932
184,oneoff-rebal.,1,0.3051958161,2.0227970394,1.0039347932
185,DCA,1,0.3010463397,1.3292014984,1.0960038015
185,DCA-rebalance,1,0.3007395255,2.0541738317,1.1001438858
185,Oneoff,1,0.3010463397,1.3292014984,1.0960038015
185,oneoff-rebal.,1,0.3007395255,2.0541738317,1.1001438858
186,DCA,1,0.2969287516,1.3703823106,1.1853137991
186,DCA-rebalance,1,0.2966463980,2.1017680693,1.1890255083
186,Oneoff,1,0.2969287516,1.3703823106,1.1853137991
186,oneoff-rebal.,1,0.2966463980,2.1017680693,1.1890255083
187,DCA,1,0.3580058960,1.7106910123,-0.0473786234
187,DCA-rebalance,1,0.3580058960,2.5127103523,-0.0473786234
187,Oneoff,1,0.3580058960,1.7106910123,-0.0473786234
187,oneoff-rebal.,1,0.3580058960,2.5127103523,-0.0473786234
188,DCA,1,0.3495597118,1.5724251690,0.1335879644
188,DCA-rebalance,1,0.3495597118,2.3466367089,0.1335879644
188,Oneoff,1,0.3495597118,1.5724251690,0.1335879644
188,oneoff-rebal.,1,0.3495597118,2.3466367089,0.1335879644
189,DCA,1,0.3414701258,1.4646361776,0.3049865757
189,DCA-rebalance,1,0.3414701258,2.2191726718,0.3049865757
189,Oneoff,1,0.3414701258,1.4646361776,0.3049865757
189,oneoff-rebal.,1,0.3414701258,2.2191726718,0.3049865757
190,DCA,1,0.3341642923,1.3915443616,0.4590198886
190,DCA-rebalance,1,0.3341642923,2.1339148001,0.4590198886
190,Oneoff,1,0.3341642923,1.3915443616,0.4590198886
190,oneoff-rebal.,1,0.3341642923,2.1339148001,0.4590198886
191,DCA,1,0.3280674951,1.3525993151,0.5905868575
191,DCA-rebalance,1,0.3276164717,2.0797221628,0.5971687307
191,Oneoff,1,0.3280674951,1.3525993151,0.5905868575
191,oneoff-rebal.,1,0.3276164717,2.0797221628,0.5971687307
192,DCA,1,0.3220509369,1.3330463263,0.7172955078
192,DCA-rebalance,1,0.3216412281,2.0577417982,0.7231438610
192,Oneoff,1,0.3220509369,1.3330463263,0.7172955078
192,oneoff-rebal.,1,0.3216412281,2.0577417982,0.7231438610
193,DCA,1,0.3166093996,1.3337987226,0.8325499168
193,DCA-rebalance,1,0.3166093996,2.0673199107,0.8325499168
193,Oneoff,1,0.3166093996,1.3337987226,0.8325499168
193,oneoff-rebal.,1,0.3166093996,2.0673199107,0.8325499168
194,DCA,1,0.3116002190,1.3488782157,0.9380150405
194,DCA-rebalance,1,0.3116002190,2.0846411642,0.9380150405
194,Oneoff,1,0.3116002190,1.3488782157,0.9380150405
194,oneoff-rebal.,1,0.3116002190,2.0846411642,0.9380150405
195,DCA,1,0.3073195037,1.3754062053,1.0300738398
195,DCA-rebalance,1,0.3070026007,2.1074554061,1.0342947857
195,Oneoff,1,0.3073195037,1.3754062053,1.0300738398
195,oneoff-rebal.,1,0.3070026007,2.1074554061,1.0342947857
196,DCA,1,0.3646593196,1.7836783987,-0.0960525704
196,DCA-rebalance,1,0.3646593196,2.6013701108,-0.0960525704
196,Oneoff,1,0.3646593196,1.7836783987,-0.0960525704
196,oneoff-rebal.,1,0.3646593196,2.6013701108,-0.0960525704
197,DCA,1,0.3562412566,1.6517892652,0.0803407704
197,DCA-rebalance,1,0.3562412566,2.4416416250,0.0803407704
197,Oneoff,1,0.3562412566,1.6517892652,0.0803407704
197,oneoff-rebal.,1,0.3562412566,2.4416416250,0.0803407704
198,DCA,1,0.3480316447,1.5454319377,0.2488690297
198,DCA-rebalance,1,0.3480316447,2.3145375824,0.2488690297
198,Oneoff,1,0.3480316447,1.5454319377,0.2488690297
198,oneoff-rebal.,1,0.3480316447,2.3145375824,0.2488690297
199,DCA,1,0.3406887850,1.4717220460,0.4003339657
199,DCA-rebalance,1,0.3406887850,2.2274911769,0.4003339657
199,Oneoff,1,0.3406887850,1.4717220460,0.4003339657
199,oneoff-rebal.,1,0.3406887850,2.2274911769,0.4003339657
200,DCA,1,0.3344541563,1.4285205809,0.5305180905
200,DCA-rebalance,1,0.3339956739,2.1677801925,0.5370958325
200,Oneoff,1,0.3344541563,1.4285205809,0.5305180905
200,oneoff-rebal.,1,0.3339956739,2.1677801925,0.5370958325
201,DCA,1,0.3283688148,1.4037685437,0.6559720760
201,DCA-rebalance,1,0.3279508302,2.1394468306,0.6618445878
201,Oneoff,1,0.3283688148,1.4037685437,0.6559720760
201,oneoff-rebal.,1,0.3279508302,2.1394468306,0.6618445878
202,DCA,1,0.3227745845,1.3968590830,0.7706605148
202,DCA-rebalance,1,0.3223921828,2.1318184448,0.7759206873
202,Oneoff,1,0.3227745845,1.3968590830,0.7706605148
202,oneoff-rebal.,1,0.3223921828,2.1318184448,0.7759206873
203,DCA,1,0.3176475788,1.4043945578,0.8757702889
203,DCA-rebalance,1,0.3176475788,2.1488287555,0.8757702889
203,Oneoff,1,0.3176475788,1.4043945578,0.8757702889
203,oneoff-rebal.,1,0.3176475788,2.1488287555,0.8757702889
204,DCA,1,0.3708082453,1.8552128918,-0.1410357993
204,DCA-rebalance,1,0.3708082453,2.6888460553,-0.1410357993
204,Oneoff,1,0.3708082453,1.8552128918,-0.1410357993
204,oneoff-rebal.,1,0.3708082453,2.6888460553,-0.1410357993
205,DCA,1,0.3623071407,1.7271204326,0.0321168809
205,DCA-rebalance,1,0.3623071407,2.5326121741,0.0321168809
205,Oneoff,1,0.3623071407,1.7271204326,0.0321168809
205,oneoff-rebal.,1,0.3623071407,2.5326121741,0.0321168809
206,DCA,1,0.3541026623,1.6230530445,0.1974264025
206,DCA-rebalance,1,0.3541026623,2.4071379724,0.1974264025
206,Oneoff,1,0.3541026623,1.6230530445,0.1974264025
206,oneoff-rebal.,1,0.3541026623,2.4071379724,0.1974264025
207,DCA,1,0.3466401118,1.5475467161,0.3470748556
207,DCA-rebalance,1,0.3466401118,2.3170482519,0.3470748556
207,Oneoff,1,0.3466401118,1.5475467161,0.3470748556
207,oneoff-rebal.,1,0.3466401118,2.3170482519,0.3470748556
208,DCA,1,0.3403736758,1.5019750207,0.4755814957
