Asset Alloc.,ST,CB,PB,GO,CA
2438,0.3,0.1,0.4,0.15,0.05
2439,0.3,0.05,0.45,0.15,0.05
2440,0.3,0.0,0.5,0.15,0.05
2441,0.35,0.45,0.0,0.15,0.05
2442,0.35,0.4,0.05,0.15,0.05
2443,0.35,0.35,0.1,0.15,0.05
2444,0.35,0.3,0.15,0.15,0.05
2445,0.35,0.25,0.2,0.15,0.05
2446,0.35,0.2,0.25,0.15,0.05
2447,0.35,0.15,0.3,0.15,0.05
2448,0.35,0.1,0.35,0.15,0.05
2449,0.35,0.05,0.4,0.15,0.05
2450,0.35,0.0,0.45,0.15,0.05
2451,0.4,0.4,0.0,0.15,0.05
2452,0.4,0.35,0.05,0.15,0.05
2453,0.4,0.3,0.1,0.15,0.05
2454,0.4,0.25,0.15,0.15,0.05
2455,0.4,0.2,0.2,0.15,0.05
2456,0.4,0.15,0.25,0.15,0.05
2457,0.4,0.1,0.3,0.15,0.05
2458,0.4,0.05,0.35,0.15,0.05
2459,0.4,0.0,0.4,0.15,0.05
2460,0.45,0.35,0.0,0.15,0.05
2461,0.45,0.3,0.05,0.15,0.05
2462,0.45,0.25,0.1,0.15,0.05
2463,0.45,0.2,0.15,0.15,0.05
2464,0.45,0.15,0.2,0.15,0.05
2465,0.45,0.1,0.25,0.15,0.05
2466,0.45,0.05,0.3,0.15,0.05
2467,0.45,0.0,0.35,0.15,0.05
2468,0.5,0.3,0.0,0.15,0.05
2469,0.5,0.25,0.05,0.15,0.05
2470,0.5,0.2,0.1,0.15,0.05
2471,0.5,0.15,0.15,0.15,0.05
2472,0.5,0.1,0.2,0.15,0.05
2473,0.5,0.05,0.25,0.15,0.05
2474,0.5,0.0,0.3,0.15,0.05
2475,0.55,0.25,0.0,0.15,0.05
2476,0.55,0.2,0.05,0.15,0.05
2477,0.55,0.15,0.1,0.15,0.05
2478,0.55,0.1,0.15,0.15,0.05
2479,0.55,0.05,0.2,0.15,0.05
2480,0.55,0.0,0.25,0.15,0.05
2481,0.6,0.2,0.0,0.15,0.05
2482,0.6,0.15,0.05,0.15,0.05
2483,0.6,0.1,0.1,0.15,0.05
2484,0.6,0.05,0.15,0.15,0.05
2485,0.6,0.0,0.2,0.15,0.05
2486,0.65,0.15,0.0,0.15,0.05
2487,0.65,0.1,0.05,0.15,0.05
2488,0.65,0.05,0.1,0.15,0.05
2489,0.65,0.0,0.15,0.15,0.05
2490,0.7,0.1,0.0,0.15,0.05
2491,0.7,0.05,0.05,0.15,0.05
2492,0.7,0.0,0.1,0.15,0.05
2493,0.75,0.05,0.0,0.15,0.05
2494,0.75,0.0,0.05,0.15,0.05
2495,0.8,0.0,0.0,0.15,0.05
2496,0.0,0.75,0.0,0.2,0.05
2497,0.0,0.7,0.05,0.2,0.05
2498,0.0,0.65,0.1,0.2,0.05
2499,0.0,0.6,0.15,0.2,0.05
2500,0.0,0.55,0.2,0.2,0.05
2501,0.0,0.5,0.25,0.2,0.05
2502,0.0,0.45,0.3,0.2,0.05
2503,0.0,0.4,0.35,0.2,0.05
2504,0.0,0.35,0.4,0.2,0.05
2505,0.0,0.3,0.45,0.2,0.05
2506,0.0,0.25,0.5,0.2,0.05
2507,0.0,0.2,0.55,0.2,0.05
2508,0.0,0.15,0.6,0.2,0.05
2509,0.0,0.1,0.65,0.2,0.05
2510,0.0,0.05,0.7,0.2,0.05
2511,0.0,0.0,0.75,0.2,0.05
2512,0.05,0.7,0.0,0.2,0.05
2513,0.05,0.65,0.05,0.2,0.05
2514,0.05,0.6,0.1,0.2,0.05
2515,0.05,0.55,0.15,0.2,0.05
2516,0.05,0.5,0.2,0.2,0.05
2517,0.05,0.45,0.25,0.2,0.05
2518,0.05,0.4,0.3,0.2,0.05
2519,0.05,0.35,0.35,0.2,0.05
2520,0.05,0.3,0.4,0.2,0.05
2521,0.05,0.25,0.45,0.2,0.05
2522,0.05,0.2,0.5,0.2,0.05
2523,0.05,0.15,0.55,0.2,0.05
2524,0.05,0.1,0.6,0.2,0.05
2525,0.05,0.05,0.65,0.2,0.05
2526,0.05,0.0,0.7,0.2,0.05
2527,0.1,0.65,0.0,0.2,0.05
2528,0.1,0.6,0.05,0.2,0.05
2529,0.1,0.55,0.1,0.2,0.05
2530,0.1,0.5,0.15,0.2,0.05
2531,0.1,0.45,0.2,0.2,0.05
2532,0.1,0.4,0.25,0.2,0.05
2533,0.1,0.35,0.3,0.2,0.05
2534,0.1,0.3,0.35,0.2,0.05
2535,0.1,0.25,0.4,0.2,0.05
2536,0.1,0.2,0.45,0.2,0.05
2537,0.1,0.15,0.5,0.2,0.05
2538,0.1,0.1,0.55,0.2,0.05
2539,0.1,0.05,0.6,0.2,0.05
2540,0.1,0.0,0.65,0.2,0.05
2541,0.15,0.6,0.0,0.2,0.05
2542,0.15,0.55,0.05,0.2,0.05
2543,0.15,0.5,0.1,0.2,0.05
2544,0.15,0.45,0.15,0.2,0.05
2545,0.15,0.4,0.2,0.2,0.05
2546,0.15,0.35,0.25,0.2,0.05
2547,0.15,0.3,0.3,0.2,0.05
2548,0.15,0.25,0.35,0.2,0.05
2549,0.15,0.2,0.4,0.2,0.05
2550,0.15,0.15,0.45,0.2,0.05
2551,0.15,0.1,0.5,0.2,0.05
2552,0.15,0.05,0.55,0.2,0.05
2553,0.15,0.0,0.6,0.2,0.05
2554,0.2,0.55,0.0,0.2,0.05
2555,0.2,0.5,0.05,0.2,0.05
2556,0.2,0.45,0.1,0.2,0.05
2557,0.2,0.4,0.15,0.2,0.05
2558,0.2,0.35,0.2,0.2,0.05
2559,0.2,0.3,0.25,0.2,0.05
2560,0.2,0.25,0.3,0.2,0.05
2561,0.2,0.2,0.35,0.2,0.05
2562,0.2,0.15,0.4,0.2,0.05
2563,0.2,0.1,0.45,0.2,0.05
2564,0.2,0.05,0.5,0.2,0.05
2565,0.2,0.0,0.55,0.2,0.05
2566,0.25,0.5,0.0,0.2,0.05
2567,0.25,0.45,0.05,0.2,0.05
2568,0.25,0.4,0.1,0.2,0.05
2569,0.25,0.35,0.15,0.2,0.05
2570,0.25,0.3,0.2,0.2,0.05
2571,0.25,0.25,0.25,0.2,0.05
2572,0.25,0.2,0.3,0.2,0.05
2573,0.25,0.15,0.35,0.2,0.05
2574,0.25,0.1,0.4,0.2,0.05
2575,0.25,0.05,0.45,0.2,0.05
2576,0.25,0.0,0.5,0.2,0.05
2577,0.3,0.45,0.0,0.2,0.05
2578,0.3,0.4,0.05,0.2,0.05
2579,0.3,0.35,0.1,0.2,0.05
2580,0.3,0.3,0.15,0.2,0.05
2581,0.3,0.25,0.2,0.2,0.05
2582,0.3,0.2,0.25,0.2,0.05
2583,0.3,0.15,0.3,0.2,0.05
2584,0.3,0.1,0.35,0.2,0.05
2585,0.3,0.05,0.4,0.2,0.05
2586,0.3,0.0,0.45,0.2,0.05
2587,0.35,0.4,0.0,0.2,0.05
2588,0.35,0.35,0.05,0.2,0.05
2589,0.35,0.3,0.1,0.2,0.05
2590,0.35,0.25,0.15,0.2,0.05
2591,0.35,0.2,0.2,0.2,0.05
2592,0.35,0.15,0.25,0.2,0.05
2593,0.35,0.1,0.3,0.2,0.05
2594,0.35,0.05,0.35,0.2,0.05
2595,0.35,0.0,0.4,0.2,0.05
2596,0.4,0.35,0.0,0.2,0.05
2597,0.4,0.3,0.05,0.2,0.05
2598,0.4,0.25,0.1,0.2,0.05
2599,0.4,0.2,0.15,0.2,0.05
2600,0.4,0.15,0.2,0.2,0.05
2601,0.4,0.1,0.25,0.2,0.05
2602,0.4,0.05,0.3,0.2,0.05
2603,0.4,0.0,0.35,0.2,0.05
2604,0.45,0.3,0.0,0.2,0.05
2605,0.45,0.25,0.05,0.2,0.05
2606,0.45,0.2,0.1,0.2,0.05
2607,0.45,0.15,0.15,0.2,0.05
2608,0.45,0.1,0.2,0.2,0.05
2609,0.45,0.05,0.25,0.2,0.05
2610,0.45,0.0,0.3,0.2,0.05
2611,0.5,0.25,0.0,0.2,0.05
2612,0.5,0.2,0.05,0.2,0.05
2613,0.5,0.15,0.1,0.2,0.05
2614,0.5,0.1,0.15,0.2,0.05
2615,0.5,0.05,0.2,0.2,0.05
2616,0.5,0.0,0.25,0.2,0.05
2617,0.55,0.2,0.0,0.2,0.05
2618,0.55,0.15,0.05,0.2,0.05
2619,0.55,0.1,0.1,0.2,0.05
2620,0.55,0.05,0.15,0.2,0.05
2621,0.55,0.0,0.2,0.2,0.05
2622,0.6,0.15,0.0,0.2,0.05
2623,0.6,0.1,0.05,0.2,0.05
2624,0.6,0.05,0.1,0.2,0.05
2625,0.6,0.0,0.15,0.2,0.05
2626,0.65,0.1,0.0,0.2,0.05
2627,0.65,0.05,0.05,0.2,0.05
2628,0.65,0.0,0.1,0.2,0.05
2629,0.7,0.05,0.0,0.2,0.05
2630,0.7,0.0,0.05,0.2,0.05
2631,0.75,0.0,0.0,0.2,0.05
2632,0.0,0.7,0.0,0.25,0.05
2633,0.0,0.65,0.05,0.25,0.05
2634,0.0,0.6,0.1,0.25,0.05
2635,0.0,0.55,0.15,0.25,0.05
2636,0.0,0.5,0.2,0.25,0.05
2637,0.0,0.45,0.25,0.25,0.05
2638,0.0,0.4,0.3,0.25,0.05
2639,0.0,0.35,0.35,0.25,0.05
2640,0.0,0.3,0.4,0.25,0.05
2641,0.0,0.25,0.45,0.25,0.05
2642,0.0,0.2,0.5,0.25,0.05
2643,0.0,0.15,0.55,0.25,0.05
2644,0.0,0.1,0.6,0.25,0.05
2645,0.0,0.05,0.65,0.25,0.05
2646,0.0,0.0,0.7,0.25,0.05
2647,0.05,0.65,0.0,0.25,0.05
2648,0.05,0.6,0.05,0.25,0.05
2649,0.05,0.55,0.1,0.25,0.05
2650,0.05,0.5,0.15,0.25,0.05
2651,0.05,0.45,0.2,0.25,0.05
2652,0.05,0.4,0.25,0.25,0.05
2653,0.05,0.35,0.3,0.25,0.05
2654,0.05,0.3,0.35,0.25,0.05
2655,0.05,0.25,0.4,0.25,0.05
2656,0.05,0.2,0.45,0.25,0.05
2657,0.05,0.15,0.5,0.25,0.05
2658,0.05,0.1,0.55,0.25,0.05
2659,0.05,0.05,0.6,0.25,0.05
2660,0.05,0.0,0.65,0.25,0.05
2661,0.1,0.6,0.0,0.25,0.05
2662,0.1,0.55,0.05,0.25,0.05
2663,0.1,0.5,0.1,0.25,0.05
2664,0.1,0.45,0.15,0.25,0.05
2665,0.1,0.4,0.2,0.25,0.05
2666,0.1,0.35,0.25,0.25,0.05
2667,0.1,0.3,0.3,0.25,0.05
2668,0.1,0.25,0.35,0.25,0.05
2669,0.1,0.2,0.4,0.25,0.05
2670,0.1,0.15,0.45,0.25,0.05
2671,0.1,0.1,0.5,0.25,0.05
2672,0.1,0.05,0.55,0.25,0.05
2673,0.1,0.0,0.6,0.25,0.05
2674,0.15,0.55,0.0,0.25,0.05
2675,0.15,0.5,0.05,0.25,0.05
2676,0.15,0.45,0.1,0.25,0.05
2677,0.15,0.4,0.15,0.25,0.05
2678,0.15,0.35,0.2,0.25,0.05
2679,0.15,0.3,0.25,0.25,0.05
2680,0.15,0.25,0.3,0.25,0.05
2681,0.15,0.2,0.35,0.25,0.05
2682,0.15,0.15,0.4,0.25,0.05
2683,0.15,0.1,0.45,0.25,0.05
2684,0.15,0.05,0.5,0.25,0.05
2685,0.15,0.0,0.55,0.25,0.05
2686,0.2,0.5,0.0,0.25,0.05
2687,0.2,0.45,0.05,0.25,0.05
2688,0.2,0.4,0.1,0.25,0.05
2689,0.2,0.35,0.15,0.25,0.05
2690,0.2,0.3,0.2,0.25,0.05
2691,0.2,0.25,0.25,0.25,0.05
2692,0.2,0.2,0.3,0.25,0.05
2693,0.2,0.15,0.35,0.25,0.05
2694,0.2,0.1,0.4,0.25,0.05
2695,0.2,0.05,0.45,0.25,0.05
2696,0.2,0.0,0.5,0.25,0.05
2697,0.25,0.45,0.0,0.25,0.05
2698,0.25,0.4,0.05,0.25,0.05
2699,0.25,0.35,0.1,0.25,0.05
2700,0.25,0.3,0.15,0.25,0.05
2701,0.25,0.25,0.2,0.25,0.05
2702,0.25,0.2,0.25,0.25,0.05
2703,0.25,0.15,0.3,0.25,0.05
2704,0.25,0.1,0.35,0.25,0.05
2705,0.25,0.05,0.4,0.25,0.05
2706,0.25,0.0,0.45,0.25,0.05
2707,0.3,0.4,0.0,0.25,0.05
2708,0.3,0.35,0.05,0.25,0.05
2709,0.3,0.3,0.1,0.25,0.05
2710,0.3,0.25,0.15,0.25,0.05
2711,0.3,0.2,0.2,0.25,0.05
2712,0.3,0.15,0.25,0.25,0.05
2713,0.3,0.1,0.3,0.25,0.05
2714,0.3,0.05,0.35,0.25,0.05
2715,0.3,0.0,0.4,0.25,0.05
2716,0.35,0.35,0.0,0.25,0.05
2717,0.35,0.3,0.05,0.25,0.05
2718,0.35,0.25,0.1,0.25,0.05
2719,0.35,0.2,0.15,0.25,0.05
2720,0.35,0.15,0.2,0.25,0.05
2721,0.35,0.1,0.25,0.25,0.05
2722,0.35,0.05,0.3,0.25,0.05
2723,0.35,0.0,0.35,0.25,0.05
2724,0.4,0.3,0.0,0.25,0.05
2725,0.4,0.25,0.05,0.25,0.05
2726,0.4,0.2,0.1,0.25,0.05
2727,0.4,0.15,0.15,0.25,0.05
2728,0.4,0.1,0.2,0.25,0.05
2729,0.4,0.05,0.25,0.25,0.05
2730,0.4,0.0,0.3,0.25,0.05
2731,0.45,0.25,0.0,0.25,0.05
2732,0.45,0.2,0.05,0.25,0.05
2733,0.45,0.15,0.1,0.25,0.05
2734,0.45,0.1,0.15,0.25,0.05
2735,0.45,0.05,0.2,0.25,0.05
2736,0.45,0.0,0.25,0.25,0.05
2737,0.5,0.2,0.0,0.25,0.05
2738,0.5,0.15,0.05,0.25,0.05
2739,0.5,0.1,0.1,0.25,0.05
2740,0.5,0.05,0.15,0.25,0.05
2741,0.5,0.0,0.2,0.25,0.05
2742,0.55,0.15,0.0,0.25,0.05
2743,0.55,0.1,0.05,0.25,0.05
2744,0.55,0.05,0.1,0.25,0.05
2745,0.55,0.0,0.15,0.25,0.05
2746,0.6,0.1,0.0,0.25,0.05
2747,0.6,0.05,0.05,0.25,0.05
2748,0.6,0.0,0.1,0.25,0.05
2749,0.65,0.05,0.0,0.25,0.05
2750,0.65,0.0,0.05,0.25,0.05
2751,0.7,0.0,0.0,0.25,0.05
2752,0.0,0.65,0.0,0.3,0.05
2753,0.0,0.6,0.05,0.3,0.05
2754,0.0,0.55,0.1,0.3,0.05
2755,0.0,0.5,0.15,0.3,0.05
2756,0.0,0.45,0.2,0.3,0.05
2757,0.0,0.4,0.25,0.3,0.05
2758,0.0,0.35,0.3,0.3,0.05
2759,0.0,0.3,0.35,0.3,0.05
2760,0.0,0.25,0.4,0.3,0.05
2761,0.0,0.2,0.45,0.3,0.05
2762,0.0,0.15,0.5,0.3,0.05
2763,0.0,0.1,0.55,0.3,0.05
2764,0.0,0.05,0.6,0.3,0.05
2765,0.0,0.0,0.65,0.3,0.05
2766,0.05,0.6,0.0,0.3,0.05
2767,0.05,0.55,0.05,0.3,0.05
2768,0.05,0.5,0.1,0.3,0.05
2769,0.05,0.45,0.15,0.3,0.05
2770,0.05,0.4,0.2,0.3,0.05
2771,0.05,0.35,0.25,0.3,0.05
2772,0.05,0.3,0.3,0.3,0.05
2773,0.05,0.25,0.35,0.3,0.05
2774,0.05,0.2,0.4,0.3,0.05
2775,0.05,0.15,0.45,0.3,0.05
2776,0.05,0.1,0.5,0.3,0.05
2777,0.05,0.05,0.55,0.3,0.05
2778,0.05,0.0,0.6,0.3,0.05
2779,0.1,0.55,0.0,0.3,0.05
2780,0.1,0.5,0.05,0.3,0.05
2781,0.1,0.45,0.1,0.3,0.05
2782,0.1,0.4,0.15,0.3,0.05
2783,0.1,0.35,0.2,0.3,0.05
2784,0.1,0.3,0.25,0.3,0.05
2785,0.1,0.25,0.3,0.3,0.05
2786,0.1,0.2,0.35,0.3,0.05
2787,0.1,0.15,0.4,0.3,0.05
2788,0.1,0.1,0.45,0.3,0.05
2789,0.1,0.05,0.5,0.3,0.05
2790,0.1,0.0,0.55,0.3,0.05
2791,0.15,0.5,0.0,0.3,0.05
2792,0.15,0.45,0.05,0.3,0.05
2793,0.15,0.4,0.1,0.3,0.05
2794,0.15,0.35,0.15,0.3,0.05
2795,0.15,0.3,0.2,0.3,0.05
2796,0.15,0.25,0.25,0.3,0.05
2797,0.15,0.2,0.3,0.3,0.05
2798,0.15,0.15,0.35,0.3,0.05
2799,0.15,0.1,0.4,0.3,0.05
2800,0.15,0.05,0.45,0.3,0.05
2801,0.15,0.0,0.5,0.3,0.05
2802,0.2,0.45,0.0,0.3,0.05
2803,0.2,0.4,0.05,0.3,0.05
2804,0.2,0.35,0.1,0.3,0.05
2805,0.2,0.3,0.15,0.3,0.05
2806,0.2,0.25,0.2,0.3,0.05
2807,0.2,0.2,0.25,0.3,0.05
2808,0.2,0.15,0.3,0.3,0.05
2809,0.2,0.1,0.35,0.3,0.05
2810,0.2,0.05,0.4,0.3,0.05
2811,0.2,0.0,0.45,0.3,0.05
2812,0.25,0.4,0.0,0.3,0.05
2813,0.25,0.35,0.05,0.3,0.05
2814,0.25,0.3,0.1,0.3,0.05
2815,0.25,0.25,0.15,0.3,0.05
2816,0.25,0.2,0.2,0.3,0.05
2817,0.25,0.15,0.25,0.3,0.05
2818,0.25,0.1,0.3,0.3,0.05
2819,0.25,0.05,0.35,0.3,0.05
2820,0.25,0.0,0.4,0.3,0.05
2821,0.3,0.35,0.0,0.3,0.05
2822,0.3,0.3,0.05,0.3,0.05
2823,0.3,0.25,0.1,0.3,0.05
2824,0.3,0.2,0.15,0.3,0.05
2825,0.3,0.15,0.2,0.3,0.05
2826,0.3,0.1,0.25,0.3,0.05
2827,0.3,0.05,0.3,0.3,0.05
2828,0.3,0.0,0.35,0.3,0.05
2829,0.35,0.3,0.0,0.3,0.05
2830,0.35,0.25,0.05,0.3,0.05
2831,0.35,0.2,0.1,0.3,0.05
2832,0.35,0.15,0.15,0.3,0.05
2833,0.35,0.1,0.2,0.3,0.05
2834,0.35,0.05,0.25,0.3,0.05
2835,0.35,0.0,0.3,0.3,0.05
2836,0.4,0.25,0.0,0.3,0.05
2837,0.4,0.2,0.05,0.3,0.05
2838,0.4,0.15,0.1,0.3,0.05
2839,0.4,0.1,0.15,0.3,0.05
2840,0.4,0.05,0.2,0.3,0.05
2841,0.4,0.0,0.25,0.3,0.05
2842,0.45,0.2,0.0,0.3,0.05
2843,0.45,0.15,0.05,0.3,0.05
2844,0.45,0.1,0.1,0.3,0.05
2845,0.45,0.05,0.15,0.3,0.05
2846,0.45,0.0,0.2,0.3,0.05
2847,0.5,0.15,0.0,0.3,0.05
2848,0.5,0.1,0.05,0.3,0.05
2849,0.5,0.05,0.1,0.3,0.05
2850,0.5,0.0,0.15,0.3,0.05
2851,0.55,0.1,0.0,0.3,0.05
2852,0.55,0.05,0.05,0.3,0.05
2853,0.55,0.0,0.1,0.3,0.05
2854,0.6,0.05,0.0,0.3,0.05
2855,0.6,0.0,0.05,0.3,0.05
2856,0.65,0.0,0.0,0.3,0.05
2857,0.0,0.6,0.0,0.35,0.05
2858,0.0,0.55,0.05,0.35,0.05
2859,0.0,0.5,0.1,0.35,0.05
2860,0.0,0.45,0.15,0.35,0.05
2861,0.0,0.4,0.2,0.35,0.05
2862,0.0,0.35,0.25,0.35,0.05
2863,0.0,0.3,0.3,0.35,0.05
2864,0.0,0.25,0.35,0.35,0.05
2865,0.0,0.2,0.4,0.35,0.05
2866,0.0,0.15,0.45,0.35,0.05
2867,0.0,0.1,0.5,0.35,0.05
2868,0.0,0.05,0.55,0.35,0.05
2869,0.0,0.0,0.6,0.35,0.05
2870,0.05,0.55,0.0,0.35,0.05
2871,0.05,0.5,0.05,0.35,0.05
2872,0.05,0.45,0.1,0.35,0.05
2873,0.05,0.4,0.15,0.35,0.05
2874,0.05,0.35,0.2,0.35,0.05
2875,0.05,0.3,0.25,0.35,0.05
2876,0.05,0.25,0.3,0.35,0.05
2877,0.05,0.2,0.35,0.35,0.05
2878,0.05,0.15,0.4,0.35,0.05
2879,0.05,0.1,0.45,0.35,0.05
2880,0.05,0.05,0.5,0.35,0.05
2881,0.05,0.0,0.55,0.35,0.05
2882,0.1,0.5,0.0,0.35,0.05
2883,0.1,0.45,0.05,0.35,0.05
2884,0.1,0.4,0.1,0.35,0.05
2885,0.1,0.35,0.15,0.35,0.05
2886,0.1,0.3,0.2,0.35,0.05
2887,0.1,0.25,0.25,0.35,0.05
2888,0.1,0.2,0.3,0.35,0.05
2889,0.1,0.15,0.35,0.35,0.05
2890,0.1,0.1,0.4,0.35,0.05
2891,0.1,0.05,0.45,0.35,0.05
2892,0.1,0.0,0.5,0.35,0.05
2893,0.15,0.45,0.0,0.35,0.05
2894,0.15,0.4,0.05,0.35,0.05
2895,0.15,0.35,0.1,0.35,0.05
2896,0.15,0.3,0.15,0.35,0.05
2897,0.15,0.25,0.2,0.35,0.05
2898,0.15,0.2,0.25,0.35,0.05
2899,0.15,0.15,0.3,0.35,0.05
2900,0.15,0.1,0.35,0.35,0.05
2901,0.15,0.05,0.4,0.35,0.05
2902,0.15,0.0,0.45,0.35,0.05
2903,0.2,0.4,0.0,0.35,0.05
2904,0.2,0.35,0.05,0.35,0.05
2905,0.2,0.3,0.1,0.35,0.05
2906,0.2,0.25,0.15,0.35,0.05
2907,0.2,0.2,0.2,0.35,0.05
2908,0.2,0.15,0.25,0.35,0.05
2909,0.2,0.1,0.3,0.35,0.05
2910,0.2,0.05,0.35,0.35,0.05
2911,0.2,0.0,0.4,0.35,0.05
2912,0.25,0.35,0.0,0.35,0.05
2913,0.25,0.3,0.05,0.35,0.05
2914,0.25,0.25,0.1,0.35,0.05
2915,0.25,0.2,0.15,0.35,0.05
2916,0.25,0.15,0.2,0.35,0.05
2917,0.25,0.1,0.25,0.35,0.05
2918,0.25,0.05,0.3,0.35,0.05
2919,0.25,0.0,0.35,0.35,0.05
2920,0.3,0.3,0.0,0.35,0.05
2921,0.3,0.25,0.05,0.35,0.05
2922,0.3,0.2,0.1,0.35,0.05
2923,0.3,0.15,0.15,0.35,0.05
2924,0.3,0.1,0.2,0.35,0.05
2925,0.3,0.05,0.25,0.35,0.05
2926,0.3,0.0,0.3,0.35,0.05
2927,0.35,0.25,0.0,0.35,0.05
2928,0.35,0.2,0.05,0.35,0.05
2929,0.35,0.15,0.1,0.35,0.05
2930,0.35,0.1,0.15,0.35,0.05
2931,0.35,0.05,0.2,0.35,0.05
2932,0.35,0.0,0.25,0.35,0.05
2933,0.4,0.2,0.0,0.35,0.05
2934,0.4,0.15,0.05,0.35,0.05
2935,0.4,0.1,0.1,0.35,0.05
2936,0.4,0.05,0.15,0.35,0.05
2937,0.4,0.0,0.2,0.35,0.05
2938,0.45,0.15,0.0,0.35,0.05
2939,0.45,0.1,0.05,0.35,0.05
2940,0.45,0.05,0.1,0.35,0.05
2941,0.45,0.0,0.15,0.35,0.05
2942,0.5,0.1,0.0,0.35,0.05
2943,0.5,0.05,0.05,0.35,0.05
2944,0.5,0.0,0.1,0.35,0.05
2945,0.55,0.05,0.0,0.35,0.05
2946,0.55,0.0,0.05,0.35,0.05
2947,0.6,0.0,0.0,0.35,0.05
2948,0.0,0.55,0.0,0.4,0.05
2949,0.0,0.5,0.05,0.4,0.05
2950,0.0,0.45,0.1,0.4,0.05
2951,0.0,0.4,0.15,0.4,0.05
2952,0.0,0.35,0.2,0.4,0.05
2953,0.0,0.3,0.25,0.4,0.05
2954,0.0,0.25,0.3,0.4,0.05
2955,0.0,0.2,0.35,0.4,0.05
2956,0.0,0.15,0.4,0.4,0.05
2957,0.0,0.1,0.45,0.4,0.05
2958,0.0,0.05,0.5,0.4,0.05
2959,0.0,0.0,0.55,0.4,0.05
2960,0.05,0.5,0.0,0.4,0.05
2961,0.05,0.45,0.05,0.4,0.05
2962,0.05,0.4,0.1,0.4,0.05
2963,0.05,0.35,0.15,0.4,0.05
2964,0.05,0.3,0.2,0.4,0.05
2965,0.05,0.25,0.25,0.4,0.05
2966,0.05,0.2,0.3,0.4,0.05
2967,0.05,0.15,0.35,0.4,0.05
2968,0.05,0.1,0.4,0.4,0.05
2969,0.05,0.05,0.45,0.4,0.05
2970,0.05,0.0,0.5,0.4,0.05
2971,0.1,0.45,0.0,0.4,0.05
2972,0.1,0.4,0.05,0.4,0.05
2973,0.1,0.35,0.1,0.4,0.05
2974,0.1,0.3,0.15,0.4,0.05
2975,0.1,0.25,0.2,0.4,0.05
2976,0.1,0.2,0.25,0.4,0.05
2977,0.1,0.15,0.3,0.4,0.05
2978,0.1,0.1,0.35,0.4,0.05
2979,0.1,0.05,0.4,0.4,0.05
2980,0.1,0.0,0.45,0.4,0.05
2981,0.15,0.4,0.0,0.4,0.05
2982,0.15,0.35,0.05,0.4,0.05
2983,0.15,0.3,0.1,0.4,0.05
2984,0.15,0.25,0.15,0.4,0.05
2985,0.15,0.2,0.2,0.4,0.05
2986,0.15,0.15,0.25,0.4,0.05
2987,0.15,0.1,0.3,0.4,0.05
2988,0.15,0.05,0.35,0.4,0.05
2989,0.15,0.0,0.4,0.4,0.05
2990,0.2,0.35,0.0,0.4,0.05
2991,0.2,0.3,0.05,0.4,0.05
2992,0.2,0.25,0.1,0.4,0.05
2993,0.2,0.2,0.15,0.4,0.05
2994,0.2,0.15,0.2,0.4,0.05
2995,0.2,0.1,0.25,0.4,0.05
2996,0.2,0.05,0.3,0.4,0.05
2997,0.2,0.0,0.35,0.4,0.05
2998,0.25,0.3,0.0,0.4,0.05
2999,0.25,0.25,0.05,0.4,0.05
3000,0.25,0.2,0.1,0.4,0.05
3001,0.25,0.15,0.15,0.4,0.05
3002,0.25,0.1,0.2,0.4,0.05
3003,0.25,0.05,0.25,0.4,0.05
3004,0.25,0.0,0.3,0.4,0.05
3005,0.3,0.25,0.0,0.4,0.05
3006,0.3,0.2,0.05,0.4,0.05
3007,0.3,0.15,0.1,0.4,0.05
3008,0.3,0.1,0.15,0.4,0.05
3009,0.3,0.05,0.2,0.4,0.05
3010,0.3,0.0,0.25,0.4,0.05
3011,0.35,0.2,0.0,0.4,0.05
3012,0.35,0.15,0.05,0.4,0.05
3013,0.35,0.1,0.1,0.4,0.05
3014,0.35,0.05,0.15,0.4,0.05
3015,0.35,0.0,0.2,0.4,0.05
3016,0.4,0.15,0.0,0.4,0.05
3017,0.4,0.1,0.05,0.4,0.05
3018,0.4,0.05,0.1,0.4,0.05
3019,0.4,0.0,0.15,0.4,0.05
3020,0.45,0.1,0.0,0.4,0.05
3021,0.45,0.05,0.05,0.4,0.05
3022,0.45,0.0,0.1,0.4,0.05
3023,0.5,0.05,0.0,0.4,0.05
3024,0.5,0.0,0.05,0.4,0.05
3025,0.55,0.0,0.0,0.4,0.05
3026,0.0,0.5,0.0,0.45,0.05
3027,0.0,0.45,0.05,0.45,0.05
3028,0.0,0.4,0.1,0.45,0.05
3029,0.0,0.35,0.15,0.45,0.05
3030,0.0,0.3,0.2,0.45,0.05
3031,0.0,0.25,0.25,0.45,0.05
3032,0.0,0.2,0.3,0.45,0.05
3033,0.0,0.15,0.35,0.45,0.05
3034,0.0,0.1,0.4,0.45,0.05
3035,0.0,0.05,0.45,0.45,0.05
3036,0.0,0.0,0.5,0.45,0.05
3037,0.05,0.45,0.0,0.45,0.05
3038,0.05,0.4,0.05,0.45,0.05
3039,0.05,0.35,0.1,0.45,0.05
3040,0.05,0.3,0.15,0.45,0.05
3041,0.05,0.25,0.2,0.45,0.05
3042,0.05,0.2,0.25,0.45,0.05
3043,0.05,0.15,0.3,0.45,0.05
3044,0.05,0.1,0.35,0.45,0.05
